,Clock (daily weight),Month,Time,Year,Daytype,Photovoltaics[MWh],Wind onshore[MWh],Wind offshore[MWh],PV + W / Residual Load,COVID,Oil Price
6045,0.034832948501741054,10,23:00:00,2018,Tuesday,0,1269,582,0.1634581419992935,0.0,85.16
6046,0.03366889782704881,10,00:00:00,2018,Wednesday,0,1189,490,0.1615199615199615,0.0,83.82
6047,0.031861953851825386,10,01:00:00,2018,Wednesday,0,1087,389,0.1462689525319591,0.0,83.82
6048,0.03067864453394016,10,02:00:00,2018,Wednesday,0,909,305,0.1210127591706539,0.0,83.82
6049,0.029853386109053998,10,03:00:00,2018,Wednesday,0,785,216,0.0972883662163475,0.0,83.82
6050,0.030806564527522437,10,04:00:00,2018,Wednesday,0,718,126,0.0790558261521169,0.0,83.82
6051,0.033733483268996424,10,05:00:00,2018,Wednesday,0,687,61,0.0656025258726539,0.0,83.82
6053,0.050392577111544816,10,07:00:00,2018,Wednesday,0,874,50,0.0618349728970086,0.0,83.82
6054,0.053138742202797434,10,08:00:00,2018,Wednesday,258,1115,49,0.0946674655482324,0.0,83.82
6055,0.04956330267039077,10,09:00:00,2018,Wednesday,1345,1190,41,0.183763732344129,0.0,83.82
6056,0.04587455881016366,10,10:00:00,2018,Wednesday,2667,1227,53,0.3080224754175121,0.0,83.82
6057,0.04395691104224411,10,11:00:00,2018,Wednesday,3919,953,62,0.4106191744340879,0.0,83.82
6058,0.04129300844815107,10,12:00:00,2018,Wednesday,4894,890,86,0.5327645670720639,0.0,83.82
6059,0.03994599709009995,10,13:00:00,2018,Wednesday,5300,1224,108,0.6496865203761756,0.0,83.82
6060,0.04023472232522865,10,14:00:00,2018,Wednesday,5144,1487,102,0.6884458077709611,0.0,83.82
6062,0.0431480129459247,10,16:00:00,2018,Wednesday,3158,2178,174,0.5235651843405549,0.0,83.82
6063,0.04867487428470059,10,17:00:00,2018,Wednesday,1536,2417,281,0.364528626775721,0.0,83.82
6064,0.05142377158374203,10,18:00:00,2018,Wednesday,193,2861,472,0.2805984402355562,0.0,83.82
6065,0.05229942772097364,10,19:00:00,2018,Wednesday,0,4200,815,0.413335531195912,0.0,83.82
6066,0.04810252613019338,10,20:00:00,2018,Wednesday,0,5181,888,0.5571467915174882,0.0,83.82
6067,0.04286379749955585,10,21:00:00,2018,Wednesday,0,5461,897,0.6666666666666666,0.0,83.82
6068,0.0400306296952209,10,22:00:00,2018,Wednesday,0,5323,946,0.7384850983625869,0.0,83.82
6069,0.03500079974684613,10,23:00:00,2018,Wednesday,0,5220,970,0.8308724832214766,0.0,83.82
6070,0.034190979394810486,10,00:00:00,2018,Thursday,0,5005,961,0.8781277597880482,0.0,81.35
6071,0.03245612351263671,10,01:00:00,2018,Thursday,0,4746,992,0.8891988222532156,0.0,81.35
6072,0.031001416847763398,10,02:00:00,2018,Thursday,0,4674,1025,0.9227655440414508,0.0,81.35
6073,0.030381469019192635,10,03:00:00,2018,Thursday,0,4436,1090,0.8698252793955612,0.0,81.35
6074,0.031135420059648727,10,04:00:00,2018,Thursday,0,4397,1050,0.819837447320891,0.0,81.35
6075,0.03423229816073938,10,05:00:00,2018,Thursday,0,4284,1030,0.7016107736994983,0.0,81.35
6076,0.0422811405350035,10,06:00:00,2018,Thursday,0,4318,1049,0.5775936289281102,0.0,81.35
6077,0.05033187918113392,10,07:00:00,2018,Thursday,0,4262,943,0.4558192486207199,0.0,81.35
6080,0.0452440486921363,10,10:00:00,2018,Thursday,3381,2553,614,0.6139133695855991,0.0,81.35
6081,0.04352439625282041,10,11:00:00,2018,Thursday,4514,1816,622,0.6691693136971797,0.0,81.35
6082,0.041332239439520586,10,12:00:00,2018,Thursday,5165,1747,563,0.7657242368367138,0.0,81.35
6083,0.03964242833115335,10,13:00:00,2018,Thursday,5197,1672,456,0.7539886773031395,0.0,81.35
6084,0.039533675476224564,10,14:00:00,2018,Thursday,4769,1691,373,0.6854248169324907,0.0,81.35
6087,0.04861189406254324,10,17:00:00,2018,Thursday,1128,1822,681,0.2906427599455695,0.0,81.35
6090,0.048143282036074334,10,20:00:00,2018,Thursday,0,3473,978,0.3610187363127585,0.0,81.35
6091,0.04283521786716589,10,21:00:00,2018,Thursday,0,3871,884,0.4302778029137634,0.0,81.35
6092,0.040131466865094334,10,22:00:00,2018,Thursday,0,3826,879,0.4690459575316519,0.0,81.35
6093,0.03494363298609491,10,23:00:00,2018,Thursday,0,3711,907,0.5125985125985126,0.0,81.35
6094,0.034830659785186215,10,00:00:00,2018,Friday,0,3560,968,0.5446890412606761,0.0,80.71
6095,0.032705328497698416,10,01:00:00,2018,Friday,0,3544,956,0.5814704742214757,0.0,80.71
6096,0.031199714046589482,10,02:00:00,2018,Friday,0,3668,931,0.6314705478511602,0.0,80.71
6097,0.03047869298367973,10,03:00:00,2018,Friday,0,3613,935,0.6197874080130826,0.0,80.71
6098,0.03144029850746268,10,04:00:00,2018,Friday,0,3482,953,0.5802695276723799,0.0,80.71
6099,0.03444326265866927,10,05:00:00,2018,Friday,0,3347,975,0.5049655333567006,0.0,80.71
6100,0.04258930813223601,10,06:00:00,2018,Friday,0,3393,981,0.4288235294117647,0.0,80.71
6101,0.0505469033337983,10,07:00:00,2018,Friday,0,3339,919,0.351001566235265,0.0,80.71
6102,0.05310866229599665,10,08:00:00,2018,Friday,295,3248,1037,0.3706401230072024,0.0,80.71
6103,0.049313363091086616,10,09:00:00,2018,Friday,1650,2787,947,0.4667938269464193,0.0,80.71
6104,0.04600174361835681,10,10:00:00,2018,Friday,3258,1735,924,0.5265171738743548,0.0,80.71
6105,0.0440276886595062,10,11:00:00,2018,Friday,4434,1250,835,0.6113664072024758,0.0,80.71
6106,0.04161295159715441,10,12:00:00,2018,Friday,5198,1258,739,0.7264741518578353,0.0,80.71
6108,0.038321558097363644,10,14:00:00,2018,Friday,5018,1444,703,0.7813522355507089,0.0,80.71
6109,0.03967718649741944,10,15:00:00,2018,Friday,4179,1467,725,0.6566010512212718,0.0,80.71
6110,0.04207623099455991,10,16:00:00,2018,Friday,2919,1364,739,0.47115113988179,0.0,80.71
6111,0.04810109499232808,10,17:00:00,2018,Friday,1313,1101,705,0.2508848133848134,0.0,80.71
6112,0.050520016738736226,10,18:00:00,2018,Friday,128,1119,783,0.1479591836734693,0.0,80.71
6113,0.05106053842934858,10,19:00:00,2018,Friday,0,1723,898,0.1871608111968009,0.0,80.71
6114,0.047664667317617516,10,20:00:00,2018,Friday,0,2632,1003,0.2952643976931199,0.0,80.71
6115,0.04341860789510391,10,21:00:00,2018,Friday,0,3293,1057,0.408412355647357,0.0,80.71
6116,0.04120072534523643,10,22:00:00,2018,Friday,0,3398,1011,0.4487075106859353,0.0,80.71
6117,0.03682236016180778,10,23:00:00,2018,Friday,0,3498,1013,0.5274789522918616,0.0,80.71
6118,0.04228428907262505,10,00:00:00,2018,Saturday,0,3499,1016,0.6000797448165869,0.0,80.71
6119,0.03898455736953149,10,01:00:00,2018,Saturday,0,3287,1003,0.6060177991241701,0.0,80.71
6120,0.037791269199703326,10,02:00:00,2018,Saturday,0,3044,1010,0.5881328884375453,0.0,80.71
6121,0.036573921302985674,10,03:00:00,2018,Saturday,0,2863,1006,0.5578143021914648,0.0,80.71
6122,0.03591209310379721,10,04:00:00,2018,Saturday,0,2667,993,0.5066445182724253,0.0,80.71
6123,0.03613940180998478,10,05:00:00,2018,Saturday,0,2431,1028,0.4605858854860186,0.0,80.71
6124,0.03776064772911669,10,06:00:00,2018,Saturday,0,2349,1086,0.427664342629482,0.0,80.71
6127,0.04663707746703818,10,09:00:00,2018,Saturday,1713,2417,1006,0.5971398674572724,0.0,80.71
6128,0.04359259346688037,10,10:00:00,2018,Saturday,3329,1773,1008,0.7603285216525635,0.0,80.71
6129,0.04157566202216268,10,11:00:00,2018,Saturday,4536,1086,968,0.8497743391360413,0.0,80.71
6130,0.038935860152156526,10,12:00:00,2018,Saturday,5235,1000,932,0.997217197718102,0.0,80.71
6131,0.03526442011271012,10,13:00:00,2018,Saturday,5415,1188,916,1.1900918012029122,0.0,80.71
6132,0.03415614572914674,10,14:00:00,2018,Saturday,5096,1566,910,1.308449974079834,0.0,80.71
6134,0.04022579991782551,10,16:00:00,2018,Saturday,3001,1953,833,0.8181818181818182,0.0,80.71
6135,0.04753512843932352,10,17:00:00,2018,Saturday,1346,1871,862,0.4605396861239697,0.0,80.71
6136,0.052416983212335885,10,18:00:00,2018,Saturday,127,2189,1004,0.3270613732637178,0.0,80.71
6137,0.05340240029409818,10,19:00:00,2018,Saturday,0,3697,1056,0.4935617860851505,0.0,80.71
6138,0.04977305445950134,10,20:00:00,2018,Saturday,0,4668,1140,0.7104587155963302,0.0,80.71
6139,0.045095521655322414,10,21:00:00,2018,Saturday,0,5073,1084,0.886281848279833,0.0,80.71
6140,0.04394176902299021,10,22:00:00,2018,Saturday,0,4961,1081,0.927683095347766,0.0,80.71
6141,0.038330776591858386,10,23:00:00,2018,Saturday,0,4740,1077,0.9761704984057727,0.0,80.71
6142,0.04191632437475181,10,00:00:00,2018,Sunday,0,4435,1058,1.0159053079341591,0.0,80.71
6144,0.03664099786014825,10,02:00:00,2018,Sunday,0,4044,1027,1.013997200559888,0.0,80.71
6145,0.03463647201557741,10,03:00:00,2018,Sunday,0,3998,1061,1.0320277437780498,0.0,80.71
6147,0.03313687360430421,10,05:00:00,2018,Sunday,0,3900,977,0.9521671222178836,0.0,80.71
6148,0.032408529946246246,10,06:00:00,2018,Sunday,0,3974,926,0.9182908545727136,0.0,80.71
6149,0.03505149498579334,10,07:00:00,2018,Sunday,0,4034,801,0.8270612384536435,0.0,80.71
6152,0.03837098181558085,10,10:00:00,2018,Sunday,3321,2460,701,1.0762078698323094,0.0,80.71
6153,0.03947795864042092,10,11:00:00,2018,Sunday,4571,1945,692,1.2372124957088912,0.0,80.71
6154,0.037034117012276456,10,12:00:00,2018,Sunday,5291,2009,587,1.4892371601208458,0.0,80.71
6156,0.027841286039757,10,14:00:00,2018,Sunday,5096,2652,663,2.1728235598036685,0.0,80.71
6157,0.03160890010690613,10,15:00:00,2018,Sunday,4285,2933,773,1.935335432308065,0.0,80.71
6159,0.049916953702350886,10,17:00:00,2018,Sunday,1273,2825,976,0.7162619988706945,0.0,80.71
6160,0.0593644635180543,10,18:00:00,2018,Sunday,98,2983,798,0.4275322385098644,0.0,80.71
6161,0.062358284008492824,10,19:00:00,2018,Sunday,0,3836,716,0.4842553191489361,0.0,80.71
6162,0.06048303928160857,10,20:00:00,2018,Sunday,0,4499,815,0.6285038438793613,0.0,80.71
6163,0.05622309257976644,10,21:00:00,2018,Sunday,0,4619,711,0.6901463161983685,0.0,80.71
6164,0.056377114538486366,10,22:00:00,2018,Sunday,0,4252,542,0.6099236641221374,0.0,80.71
6165,0.04868904674072336,10,23:00:00,2018,Sunday,0,3956,429,0.570369406867846,0.0,80.71
6167,0.027689341705740122,10,01:00:00,2018,Monday,0,3512,332,0.5467994310099573,0.0,80.91
6168,0.02661726931894006,10,02:00:00,2018,Monday,0,3171,226,0.4666849842011265,0.0,80.91
6169,0.02566560623921564,10,03:00:00,2018,Monday,0,2885,146,0.396416426889877,0.0,80.91
6170,0.026092945179098947,10,04:00:00,2018,Monday,0,2656,102,0.3337770785429021,0.0,80.91
6171,0.02999685116909618,10,05:00:00,2018,Monday,0,2453,123,0.2765729010092334,0.0,80.91
6172,0.0422594383630697,10,06:00:00,2018,Monday,0,2473,111,0.2295868502887605,0.0,80.91
6174,0.05347971990808487,10,08:00:00,2018,Monday,244,2371,122,0.1969631548647092,0.0,80.91
6176,0.046717401671857055,10,10:00:00,2018,Monday,3042,1460,125,0.3825231481481481,0.0,80.91
6177,0.0445884255177659,10,11:00:00,2018,Monday,4202,799,131,0.4339957716701902,0.0,80.91
6180,0.04030765316253468,10,14:00:00,2018,Monday,4635,635,171,0.4932910244786945,0.0,80.91
6181,0.04212328993530886,10,15:00:00,2018,Monday,3863,751,145,0.4122130792550887,0.0,80.91
6182,0.04426501846863323,10,16:00:00,2018,Monday,2616,755,147,0.2830477109984713,0.0,80.91
6183,0.05024108540734841,10,17:00:00,2018,Monday,1105,676,185,0.142370917517561,0.0,80.91
6186,0.05129151230834475,10,20:00:00,2018,Monday,0,1277,325,0.1084777898158179,0.0,80.91
6187,0.045836010913486144,10,21:00:00,2018,Monday,0,1270,285,0.1140949446034191,0.0,80.91
6190,0.03319609576012188,10,00:00:00,2018,Tuesday,0,941,146,0.0978045708115889,0.0,80.53
6191,0.03156882402324182,10,01:00:00,2018,Tuesday,0,815,125,0.0870128667962603,0.0,80.53
6193,0.029029205998347702,10,03:00:00,2018,Tuesday,0,581,157,0.0691594039921282,0.0,80.53
6194,0.029757590477680545,10,04:00:00,2018,Tuesday,0,446,112,0.0506950122649223,0.0,80.53
6195,0.03289765072134374,10,05:00:00,2018,Tuesday,0,413,90,0.0426741325188767,0.0,80.53
6197,0.04992544251125043,10,07:00:00,2018,Tuesday,0,473,132,0.0393163504029113,0.0,80.53
6198,0.05237247674545131,10,08:00:00,2018,Tuesday,190,493,70,0.047474938528466,0.0,80.53
6199,0.0492665040220504,10,09:00:00,2018,Tuesday,1279,446,48,0.1198701913325671,0.0,80.53
6200,0.045847486633602205,10,10:00:00,2018,Tuesday,2635,363,35,0.2211931155192532,0.0,80.53
6201,0.0439867186417707,10,11:00:00,2018,Tuesday,3708,221,24,0.302911877394636,0.0,80.53
6202,0.04174596930552413,10,12:00:00,2018,Tuesday,4285,165,21,0.3581097316780136,0.0,80.53
6203,0.0403786230577568,10,13:00:00,2018,Tuesday,4456,156,37,0.3820049301561216,0.0,80.53
6204,0.04004873016328737,10,14:00:00,2018,Tuesday,4063,149,46,0.347904240542528,0.0,80.53
6205,0.04140838553650221,10,15:00:00,2018,Tuesday,3312,153,47,0.273031174687087,0.0,80.53
6207,0.04921507944559353,10,17:00:00,2018,Tuesday,894,152,130,0.0800653594771241,0.0,80.53
6208,0.05249598697661195,10,18:00:00,2018,Tuesday,67,182,193,0.0281331551142511,0.0,80.53
6209,0.05351923176505864,10,19:00:00,2018,Tuesday,0,235,234,0.0282445046672688,0.0,80.53
6210,0.049489017968848505,10,20:00:00,2018,Tuesday,0,302,311,0.0388885364461079,0.0,80.53
6213,0.034832948501741054,10,23:00:00,2018,Tuesday,0,590,367,0.0783591255219847,0.0,80.53
6214,0.03366889782704881,10,00:00:00,2018,Wednesday,0,703,324,0.0914596135007569,0.0,79.91
6215,0.031861953851825386,10,01:00:00,2018,Wednesday,0,743,289,0.0956884561891516,0.0,79.91
6216,0.03067864453394016,10,02:00:00,2018,Wednesday,0,731,332,0.1032439782439782,0.0,79.91
6219,0.033733483268996424,10,05:00:00,2018,Wednesday,0,643,198,0.0724687634640241,0.0,79.91
6220,0.04198004349345618,10,06:00:00,2018,Wednesday,0,653,171,0.0621558421965753,0.0,79.91
6221,0.050392577111544816,10,07:00:00,2018,Wednesday,0,577,180,0.049085721696278,0.0,79.91
6222,0.053138742202797434,10,08:00:00,2018,Wednesday,161,510,180,0.0539290240811153,0.0,79.91
6223,0.04956330267039077,10,09:00:00,2018,Wednesday,1327,449,144,0.1303639326453014,0.0,79.91
6224,0.04587455881016366,10,10:00:00,2018,Wednesday,2715,404,130,0.241166864608076,0.0,79.91
6227,0.03994599709009995,10,13:00:00,2018,Wednesday,4877,61,108,0.4287170773152081,0.0,79.91
6228,0.04023472232522865,10,14:00:00,2018,Wednesday,4480,48,142,0.3967040434930343,0.0,79.91
6231,0.04867487428470059,10,17:00:00,2018,Wednesday,938,136,68,0.0778247240016355,0.0,79.91
6233,0.05229942772097364,10,19:00:00,2018,Wednesday,0,404,61,0.0279716073147257,0.0,79.91
6234,0.04810252613019338,10,20:00:00,2018,Wednesday,0,519,71,0.0374817355949431,0.0,79.91
6235,0.04286379749955585,10,21:00:00,2018,Wednesday,0,503,43,0.0371504388650745,0.0,79.91
6236,0.0400306296952209,10,22:00:00,2018,Wednesday,0,435,71,0.0368401892974153,0.0,79.91
6237,0.03500079974684613,10,23:00:00,2018,Wednesday,0,388,103,0.0386249213341724,0.0,79.91
6238,0.034190979394810486,10,00:00:00,2018,Thursday,0,362,184,0.046361552177974,0.0,80.3
6239,0.03245612351263671,10,01:00:00,2018,Thursday,0,351,201,0.0487934234950941,0.0,80.3
6240,0.031001416847763398,10,02:00:00,2018,Thursday,0,442,284,0.0671662503469331,0.0,80.3
6241,0.030381469019192635,10,03:00:00,2018,Thursday,0,508,478,0.092808734939759,0.0,80.3
6242,0.031135420059648727,10,04:00:00,2018,Thursday,0,615,507,0.1047423450336071,0.0,80.3
6243,0.03423229816073938,10,05:00:00,2018,Thursday,0,736,433,0.1028144239226033,0.0,80.3
6244,0.0422811405350035,10,06:00:00,2018,Thursday,0,793,484,0.0987625676720804,0.0,80.3
6246,0.05272044983826963,10,08:00:00,2018,Thursday,133,1071,381,0.1042831765247713,0.0,80.3
6247,0.04904011882505265,10,09:00:00,2018,Thursday,946,1108,322,0.164360819037078,0.0,80.3
6249,0.04352439625282041,10,11:00:00,2018,Thursday,2928,1034,397,0.3367583436341162,0.0,80.3
6250,0.041332239439520586,10,12:00:00,2018,Thursday,3556,1058,467,0.4129215765948801,0.0,80.3
6251,0.03964242833115335,10,13:00:00,2018,Thursday,3587,1162,369,0.4213732916186399,0.0,80.3
6252,0.039533675476224564,10,14:00:00,2018,Thursday,3253,1185,388,0.401430710364332,0.0,80.3
6253,0.041010505312871384,10,15:00:00,2018,Thursday,2606,1269,322,0.3388229595543715,0.0,80.3
6254,0.04335140302992972,10,16:00:00,2018,Thursday,1718,1321,321,0.260182747405916,0.0,80.3
6255,0.04861189406254324,10,17:00:00,2018,Thursday,655,1403,336,0.1744135217834766,0.0,80.3
6256,0.051314148007878244,10,18:00:00,2018,Thursday,37,1452,330,0.1235649752054887,0.0,80.3
6258,0.048143282036074334,10,20:00:00,2018,Thursday,0,2033,248,0.1594993357107894,0.0,80.3
6259,0.04283521786716589,10,21:00:00,2018,Thursday,0,2167,203,0.1805576717964345,0.0,80.3
6260,0.040131466865094334,10,22:00:00,2018,Thursday,0,2229,153,0.1968107080889035,0.0,80.3
6261,0.03494363298609491,10,23:00:00,2018,Thursday,0,2120,159,0.2041017374171592,0.0,80.3
6262,0.034830659785186215,10,00:00:00,2018,Friday,0,1922,93,0.1923260475326906,0.0,80.38
6264,0.031199714046589482,10,02:00:00,2018,Friday,0,1506,48,0.1539071011191443,0.0,80.38
6265,0.03047869298367973,10,03:00:00,2018,Friday,0,1254,26,0.122876067965825,0.0,80.38
6266,0.03144029850746268,10,04:00:00,2018,Friday,0,1071,10,0.1004273504273504,0.0,80.38
6267,0.03444326265866927,10,05:00:00,2018,Friday,0,926,6,0.0793394058057376,0.0,80.38
6268,0.04258930813223601,10,06:00:00,2018,Friday,0,846,5,0.0637119113573407,0.0,80.38
6270,0.05310866229599665,10,08:00:00,2018,Friday,62,749,4,0.050564586176945,0.0,80.38
6272,0.04600174361835681,10,10:00:00,2018,Friday,1802,404,2,0.1486168136232079,0.0,80.38
6273,0.0440276886595062,10,11:00:00,2018,Friday,2777,193,2,0.2098721841677847,0.0,80.38
6275,0.038838436323057605,10,13:00:00,2018,Friday,3680,123,5,0.2971285892634207,0.0,80.38
6276,0.038321558097363644,10,14:00:00,2018,Friday,3564,106,14,0.2961176754280202,0.0,80.38
6277,0.03967718649741944,10,15:00:00,2018,Friday,2949,87,12,0.2367562529128476,0.0,80.38
6278,0.04207623099455991,10,16:00:00,2018,Friday,1866,77,6,0.1425020106748556,0.0,80.38
6279,0.04810109499232808,10,17:00:00,2018,Friday,713,86,5,0.0546492659053833,0.0,80.38
6280,0.050520016738736226,10,18:00:00,2018,Friday,44,152,6,0.0129753340184994,0.0,80.38
6281,0.05106053842934858,10,19:00:00,2018,Friday,0,231,33,0.016221198156682,0.0,80.38
6282,0.047664667317617516,10,20:00:00,2018,Friday,0,334,44,0.0246591428012264,0.0,80.38
6283,0.04341860789510391,10,21:00:00,2018,Friday,0,365,75,0.0309771895240777,0.0,80.38
6284,0.04120072534523643,10,22:00:00,2018,Friday,0,316,164,0.0361799954775005,0.0,80.38
6285,0.03682236016180778,10,23:00:00,2018,Friday,0,270,249,0.0419529544903403,0.0,80.38
6286,0.04228428907262505,10,00:00:00,2018,Saturday,0,259,338,0.0518409169850642,0.0,80.38
6287,0.03898455736953149,10,01:00:00,2018,Saturday,0,287,472,0.0701478743068391,0.0,80.38
6288,0.037791269199703326,10,02:00:00,2018,Saturday,0,347,549,0.0858813380619189,0.0,80.38
6290,0.03591209310379721,10,04:00:00,2018,Saturday,0,701,572,0.1271982414068745,0.0,80.38
6291,0.03613940180998478,10,05:00:00,2018,Saturday,0,771,560,0.1311847033313621,0.0,80.38
6292,0.03776064772911669,10,06:00:00,2018,Saturday,0,856,438,0.1239344890336174,0.0,80.38
6293,0.04213464830126773,10,07:00:00,2018,Saturday,0,885,352,0.1097799077032303,0.0,80.38
6294,0.04560131241476956,10,08:00:00,2018,Saturday,53,952,400,0.1175437128754287,0.0,80.38
6296,0.04359259346688037,10,10:00:00,2018,Saturday,1640,950,337,0.2549207455147187,0.0,80.38
6298,0.038935860152156526,10,12:00:00,2018,Saturday,3691,901,312,0.5047344586249486,0.0,80.38
6299,0.03526442011271012,10,13:00:00,2018,Saturday,3854,994,246,0.5574523965856861,0.0,80.38
6300,0.03415614572914674,10,14:00:00,2018,Saturday,3485,1093,207,0.5312534695237038,0.0,80.38
6301,0.035934667152868485,10,15:00:00,2018,Saturday,2857,1086,199,0.4391899056303679,0.0,80.38
6302,0.04022579991782551,10,16:00:00,2018,Saturday,1858,1041,174,0.3008910212474297,0.0,80.38
6303,0.04753512843932352,10,17:00:00,2018,Saturday,685,797,171,0.1412458344014355,0.0,80.38
6304,0.052416983212335885,10,18:00:00,2018,Saturday,41,779,194,0.0782830232378599,0.0,80.38
6305,0.05340240029409818,10,19:00:00,2018,Saturday,0,1035,214,0.0933064395637233,0.0,80.38
6306,0.04977305445950134,10,20:00:00,2018,Saturday,0,1189,189,0.1097833014659018,0.0,80.38
6307,0.045095521655322414,10,21:00:00,2018,Saturday,0,1220,125,0.114770884887789,0.0,80.38
6308,0.04394176902299021,10,22:00:00,2018,Saturday,0,1038,122,0.1009485684448699,0.0,80.38
6310,0.04191632437475181,10,00:00:00,2018,Sunday,0,1055,179,0.1248861451270114,0.0,80.38
6311,0.03815065176086385,10,01:00:00,2018,Sunday,0,980,172,0.1230900737258254,0.0,80.38
6312,0.03664099786014825,10,02:00:00,2018,Sunday,0,909,177,0.1198014340871483,0.0,80.38
6313,0.03463647201557741,10,03:00:00,2018,Sunday,0,823,207,0.112938596491228,0.0,80.38
6314,0.03353497108455091,10,04:00:00,2018,Sunday,0,693,211,0.0983463881636205,0.0,80.38
6315,0.03313687360430421,10,05:00:00,2018,Sunday,0,643,250,0.0951924101908112,0.0,80.38
6316,0.032408529946246246,10,06:00:00,2018,Sunday,0,613,348,0.1031780115954477,0.0,80.38
6318,0.03804934772531276,10,08:00:00,2018,Sunday,73,496,350,0.0881027705876713,0.0,80.38
6320,0.03837098181558085,10,10:00:00,2018,Sunday,2246,482,435,0.3302359574023804,0.0,80.38
6321,0.03947795864042092,10,11:00:00,2018,Sunday,3534,428,514,0.5036003600360036,0.0,80.38
6322,0.037034117012276456,10,12:00:00,2018,Sunday,4298,521,624,0.6754777860511293,0.0,80.38
6323,0.030845908975264118,10,13:00:00,2018,Sunday,4322,667,751,0.7847962811047307,0.0,80.38
6324,0.027841286039757,10,14:00:00,2018,Sunday,3986,801,816,0.8032974910394265,0.0,80.38
6325,0.03160890010690613,10,15:00:00,2018,Sunday,3364,871,844,0.7069877505567929,0.0,80.38
6326,0.03825434527735176,10,16:00:00,2018,Sunday,2294,853,912,0.499384842519685,0.0,80.38
