,hourly weight to day
12078,0.0431054872280037
23711,0.0280316755898458
17728,0.0575006313037536
29394,0.0420672881603822
31061,0.0338461315076847
1393,0.0449113256496406
26288,0.0473849327431346
21947,0.0357100626699775
599,0.0409449367198788
18084,0.052199448639578
19941,0.0059823491085707
26980,0.0416348924960137
12617,0.0517146101058004
22341,0.0369599337315254
28392,0.0376028678093797
17333,0.0538604575956019
31984,0.041880452984852
21105,0.0034586063277881
32978,0.0520337730211445
10779,0.0467741422620751
6427,0.0506599644371495
3517,0.0412300509984015
19468,-0.0426223586779844
7508,0.0910705107237979
14792,0.046052943126391
26642,0.0386165943305428
5228,0.0460553464467481
10433,0.0457080020630394
5757,0.0367884701625249
4311,0.0385643978085244
16934,0.0523371429820152
15336,0.0350215656396084
3993,0.0444752493649711
137,0.05259025237409
17402,0.0357041863896231
3630,0.0423162262628591
21237,0.0656784245834235
3749,0.0433020775237032
15823,0.0492151039456936
21356,0.0392276263062779
30981,0.047046059769208
30238,0.0346486501950089
20033,0.0494815952602995
10113,0.042686828711224
15356,0.0347245538366176
19795,0.0314193191691019
6045,0.0352593213628635
27650,0.0850901641296839
27126,0.0381378442611491
1581,0.0331518522902118
9579,0.0396783548642235
12667,0.0404103659771978
9356,0.049645759533236
18445,0.044121609484462
8021,0.0409841061822836
34120,0.0347833390325696
35010,0.029481281441562
24563,0.0563740584584774
25257,0.0388434207302131
7870,0.0521504669209522
34938,0.0301573108037651
1121,0.5369423791821559
31291,0.0378489690587284
29633,0.0446520045556902
16872,0.013223987698616
22458,0.0971594824286042
11720,0.0425779353483803
9521,0.156871535702641
23591,0.0389551482163344
25723,0.0391730399639351
5068,0.0370851601289161
6190,0.032443068375821
20928,0.0346161242761597
16925,0.0486440418697143
10046,0.0373486823426167
7763,0.0476211476409928
33895,0.0504809584533761
18813,0.0348528375521708
34906,0.0434544684455739
229,0.0409232497574426
32300,0.0342009592453555
5961,0.0424910427788249
25326,0.057670201222591
32756,0.0247387082570508
12022,0.0368116213432496
9688,0.0737964351157754
19464,-0.0095977708403209
5804,0.0489173298917329
594,0.0753964799888585
2488,0.0441199428386151
6352,0.0585768157253993
18693,0.0417405719021964
21874,0.0306482932877898
2833,0.0339758217216099
15435,0.0379762892130555
7017,0.0455425351723184
6258,0.0497908888214573
16483,0.0372059280754482
4157,0.0401808364823214
5762,0.034444328632249
29182,0.0339845704367591
714,0.0575874082196344
16606,-0.0060726689278388
7355,0.0460683601045947
18204,0.0363777920962199
17959,0.0223509460566681
21683,0.0351753917810877
33078,0.0344880429702166
31842,0.0304113932922365
21210,0.049254226762177
3874,0.0449924205747664
11436,0.0374412706332377
2409,0.0412594040637403
2890,0.0364025484742686
25453,0.0418180631404886
16644,0.0541920883220942
14142,0.0528945307761026
27288,0.063683364773283
5423,0.0370332290173952
29710,0.0323524485996039
11360,0.0401795708680436
11292,0.0398233801103349
20624,0.0438328507292192
27370,0.0361608902973361
27316,0.0123254337706305
12436,0.0572184156749609
21415,0.0373235435514182
7746,0.0494315665141001
21562,0.0396296501635527
14772,0.0433842071924561
13632,0.0344605992449192
11194,-0.0010939745597288
4123,0.0456425332602521
33320,0.0488191668170207
6253,0.0364658231856142
4524,0.0423575947328411
11314,0.0403546553363211
23483,0.0431440775892289
22905,0.0317810272408804
16108,0.0545864637253152
11686,0.0552570405091269
11362,0.0349244129187335
13969,0.0323962165002627
3205,0.0428525688176602
20251,0.0567868160415651
8566,0.0295227524972253
5017,0.034713287418956
33978,0.0311014888778897
24818,0.0456801353249074
3699,0.0355828413024071
13660,0.0490416066624245
19359,0.0763495720868992
26134,0.034948560193895
3052,0.0335869784317677
13152,0.0361654859409414
34527,0.0257538540363778
534,0.0438763763543854
19086,0.0706960845245494
2715,0.0337605100447144
28844,0.0299792525255951
19552,0.0453985997054135
7022,0.0463462269694769
2666,0.0234556953390697
15636,0.0517032330008584
33861,0.0259777788396121
448,0.0412803280555872
17444,0.0368336815898279
17141,0.0610309829059829
15238,0.0261124799984293
25742,0.0531238067263915
32853,0.0469058960228855
9680,0.0645391589919326
32645,0.0397453883523287
16,0.0430015541012589
20070,0.0247702363984862
19140,0.0318612266572263
8448,0.0295427854047705
2206,0.0389545373953129
24762,0.0333065113135279
20140,0.0495699132790374
18864,0.035288885451311
12598,0.0336993981532649
4574,0.0423971851235291
119,0.0408725773810262
32662,0.0220116291236304
33342,0.0446994956941199
31147,0.0466992542514953
31476,0.0448652459275958
5499,0.0286486847376151
26172,0.046127293523002
7190,0.0565707983371511
17663,0.0276163282810613
17336,0.0464225078826097
11154,0.0478582391516673
23112,0.0379959127460127
32195,0.0561178301512546
11163,0.0415254049502537
33616,0.0322466920012819
6381,0.0072568416492165
23638,0.0262956843096494
2142,0.0586872586872586
9493,0.0395765571021636
10814,0.0437516148479889
11881,0.0358779538541237
16056,0.0352687116564417
17160,0.0320823508863854
10660,0.0465958474167069
8730,0.0411970758452634
22599,0.0542332062942785
879,0.042489646826322
12959,0.032833394166639
32097,0.0338643488262338
12939,0.0376672316477151
23963,0.0909716199647118
27733,0.047654187835268
33977,0.0345444357984187
33412,0.0480612035714716
23424,-0.0009368748892208
6774,0.0507998739804669
31797,0.0326810051446501
24885,0.0357719484036735
24397,0.0508310784692694
8162,0.0337868290186312
6750,0.0456958426392911
3947,0.0400328634437429
33300,0.0471365730606458
2222,0.0379918306102034
5768,0.0552905238007424
2641,-0.0677704194260485
24793,0.0350050611944418
27058,0.0346665382423527
21341,0.0467077128385551
34653,0.025229063769582
27243,0.0575690372755718
22424,0.0331701346389228
7935,0.0491127218195451
32039,0.0297418859317359
5141,0.0369105332745703
12435,0.0459430219978362
13105,0.0311135183465731
31057,0.0467181158841593
34949,0.0531992800844038
8253,0.0496130329260544
28401,0.0343218994511466
26149,0.0525245334824833
25298,0.0334756796167065
22374,0.0435400629811056
26935,0.0389103696835033
8646,0.0436052187051703
16093,0.0486583539347131
32415,0.0564260046387083
2572,0.0343280878764955
4794,0.0499395611207537
11539,0.0701622393271215
7506,0.0546236157188916
15378,0.0422347249814227
20628,0.0386260393698695
33823,0.0435798030489701
20891,0.0352975658776239
15752,0.0501571503404924
15888,0.0185365003485708
21297,0.0001458661532178
31128,0.0361698310171592
8852,0.0455161589498466
6494,0.0451704898892748
14739,0.0472642390289449
21687,0.0554800834505846
27454,0.0457293568675187
12991,0.0502406231859633
9181,0.0386991453538619
12107,0.0367021653165043
19623,0.0789391983529142
1835,0.036633625692053
7971,0.0415551721709738
31016,0.020219685606086
3928,0.0431382834848323
18834,0.0442842430484037
29135,0.0472741220467504
34682,0.0394414994174247
1387,0.0685713660676197
11960,0.0326524429826459
8957,0.0563988065439836
8790,0.042556067957519
31376,0.0440222065837829
15276,0.0476384294300015
35064,0.0289016107204911
19477,0.0596506617817797
11945,0.0478765209980588
18303,0.0643463068116508
2497,0.0283337589126122
18519,0.1259917594578949
27643,0.0787622116860985
3465,0.0326583335507946
34581,0.0322357516672539
5274,0.0474763585886561
11765,0.0494227241269457
20233,0.0385614547816203
29321,0.0482023205317774
25739,0.0490938463797914
18705,0.0378781599668462
24095,0.0402955003357958
225,0.048348056988204
23789,0.0362719029112974
28512,0.0377180921360013
9335,0.0385080225046884
20682,0.041780139488542
1245,0.0408000882334404
32499,0.0504725405566304
25911,0.0517755409274729
8186,0.0370566948130277
20504,0.0393411832695225
19457,0.2397610921501707
27924,0.0390034227493433
30649,0.0564862032832692
10822,0.0392080239676957
33514,0.0462056913090175
16637,0.0404452803645427
26442,0.0393179164504411
24915,0.0333103950373495
16532,0.0380021253985122
13033,0.0351920629561332
25506,0.0498358286667587
21625,0.0342434584755403
467,0.0481337905670692
22157,0.0476846431113253
16943,0.0307227243283259
29420,0.0384249471458773
5583,0.0373177173039384
7459,0.0317750790217933
12428,0.0462870421268302
7006,0.0352760206021639
6764,0.039313667662984
24079,0.0487572625274285
28403,0.0377783928655815
13874,0.0359421493322261
3479,0.0360609496418793
35056,0.119144671905727
21660,0.0325178684044565
4684,0.0364918759790826
2786,0.0393548141859787
15927,0.0483832842925493
25604,0.0384754841367943
33289,0.0468000321649705
11328,0.0382163464231695
25974,0.0435966881949427
22181,0.0479581760092942
30552,0.0363146505395606
5048,0.0478011345562506
27601,0.0404817908995052
5500,0.0327480304446521
18711,0.0490343970161624
15187,0.0350190960803996
12105,0.037430342749072
26852,0.0381254456042851
583,0.0644987204707275
25189,0.0568745453343032
626,0.0316205533596837
28171,0.0345701038534817
10901,0.0583175389998542
15590,0.048938219046171
16827,0.0366185708466436
28133,0.0400081704909103
28420,0.0539051437704159
33635,0.0700323436545338
29697,0.036142509043678
1794,0.0550757077024358
1023,0.0424485869768518
33373,0.0712763050013664
11117,0.0503277843252799
6656,0.0410456277101876
12947,0.0371241916108542
18468,0.0445169268266456
9626,0.001200063161219
20219,0.038209655294482
20774,0.0474603746397694
28038,0.0338020414520534
29825,0.0474856546687532
25066,0.0511850504104291
29375,0.0337795015410949
19510,0.0275913833220746
30025,0.0406565791109453
27831,0.0713995515897497
5765,0.0506161654225764
21640,0.05549235242068
11397,0.0338819905669458
101,0.0382280272649392
11424,0.0301442767452496
16324,0.0538279075848415
2193,0.0469123183946767
27437,0.0473118597029907
2577,0.0445348874375392
17159,0.0326609029779058
25733,0.0508385959759142
3884,0.0440797149183723
32113,0.0414738868120072
21432,0.0415461212406647
26597,0.0541905285605075
6566,0.0696457252570753
9507,0.0001222693185523
32602,0.0393442622950819
203,0.0498015458533528
13132,0.0437731483641045
29333,0.0404907115317209
19301,0.0495812395309882
16808,0.0361560645422694
26878,0.0249347130104131
17567,-0.0415736675578229
21466,0.039111934748418
16279,0.0528952363172469
7304,0.0510269405174713
11331,0.038003473194779
29425,0.0427642706131078
29917,0.045227173290393
5770,0.0416603192674967
12719,0.0365472155934786
11286,0.0472594550374425
338,0.035948361469712
10124,0.041722043375961
11838,0.064177558569667
22733,0.0540461202257086
20575,0.0150835203191224
18444,0.041258756960661
1645,0.0396679507988345
20505,0.0365094271472946
27228,0.0401974207406557
3452,0.0646269776204015
4142,0.0372949453638058
1477,0.032826224757765
10421,0.0564611087864073
3880,0.0438336812196922
9014,0.0484820552466474
7284,0.04731712619108
3444,0.0336827783495264
32248,0.0367889312349843
28930,0.03330852805477
4554,0.0503869060880155
20606,0.0497354997166068
13339,0.0368978255484593
11121,0.0451624189746611
23846,0.0560701231413463
12472,0.0534343657274577
9823,0.0827082224265595
4385,0.0480897280340919
30444,0.0418657327217008
22114,0.0342138695404564
15829,0.0497974327618192
12201,0.0197976418100701
12879,0.0474453519414267
14200,0.0585310266238475
18415,0.0236993374902572
27848,0.1102667189645028
1456,0.0232020961180445
34098,0.0287410536875205
29151,0.0529980600570918
12655,0.0482566813401359
2670,0.0534014168916087
8354,-0.0063118084481128
10754,0.0330559658033452
13192,0.0470679896422924
18591,0.2330584438866977
12678,0.0445600492252615
2029,0.0336910559176881
26685,0.0351872601139533
28736,0.0376146288540448
7867,0.043178461483709
30071,0.0315613779881776
28881,0.0351347252413932
14099,0.0354200615607459
34136,0.0416021237505923
12695,0.0395086282538754
27960,0.0382901235005278
31432,0.0468446186052402
16939,0.0366906317606695
10468,0.0547307078430644
14145,0.0452073981758224
18600,0.0267172513291832
5925,0.0334154062609919
6415,0.0465993024210094
25401,0.0631636637665273
24930,0.0498957803508561
13996,0.049091492776886
3145,0.0321342719780219
9179,0.0374401160867663
15486,0.0473663675380413
5874,0.0447088463090352
4910,0.0397502642188906
18594,0.2261563284331301
7388,0.0443166580287437
214,0.035028201378734
572,0.0393509585972573
1808,0.0526978963736126
11623,0.0006213270510264
10527,0.0468344519015659
29434,0.0350158562367864
24852,0.0481443554893564
13204,0.0406571523398606
25335,0.0330035130692622
25817,0.0425975478253923
27725,0.0403102205318877
33676,0.0498924703789331
30364,0.0462347561687598
17845,0.0418564951836209
8835,0.0343065563244631
28320,0.0526087584911114
26348,0.0351911751243477
15712,0.0430027560260728
25155,0.0426119569325593
28508,0.0351950981831773
22155,0.0465252427853157
17213,0.0367632629031203
24725,0.0473495733675228
11863,0.0097779588510898
5944,0.0543569898417524
5766,0.058024582474764
11530,-0.0060381580724193
7292,0.0390638020361581
7391,0.0330387175770199
27099,0.0504088676077358
3951,0.0359768226238865
10567,0.0407697390816796
12784,0.0490460493457197
3870,0.0452305177025214
7969,0.0415023589888036
21804,0.0441103013691612
30138,0.0419203704378896
17308,0.044714746062724
29507,-0.0042308270515215
1109,-0.2239776951672862
19384,0.0641729684311607
86,0.0413417182102149
27369,0.0357666242644706
21686,0.0511741303187618
22915,0.0390226048765184
21917,0.0359113989256015
27023,0.0328198258539852
4633,0.0418172936003908
4139,0.0387903465547217
2682,0.0581373819663025
21563,0.0383101402672284
25046,0.0585291896214679
23665,0.0335224865044125
34704,0.0519395546428157
23536,0.0489788952727686
10624,0.0503060599877576
34390,-0.0005748479390332
10867,0.0567072736339673
7800,-6.826715212197065e-05
4018,0.0447534564053384
16819,0.0479896084086088
16085,0.0492448165725318
22678,0.0304003479104465
17312,0.0408659737666227
31045,0.0437620576796247
14757,0.0366196173106572
26934,0.0442640446489493
34151,0.0233785870066107
5295,0.0384768905816022
16972,0.040287859048328
23036,0.0306290127059668
5595,0.0294225780755325
14154,0.045780900177565
17999,0.0356847075917181
7821,0.0454431675958584
31115,0.0418061265325426
32462,0.0545585014724066
21100,0.0325401271403171
17712,0.0340161316676817
28270,0.0390785823721171
3488,0.0479337776425799
28998,0.0054780483959959
12313,0.0314525718230984
24464,0.0767870386217126
20465,0.1572516988125472
33810,0.0292343470965826
21527,0.0271585262960532
2628,0.0232581378500587
31302,0.044548132314991
14910,0.0581136496777973
11770,0.0398984961167074
30521,0.0630495212601667
11916,0.0433569956064662
13961,0.0498333578395334
1869,0.0439375336127205
9071,0.0341626882115314
2797,0.0301433042332399
6929,0.0461765671151952
20403,0.0499867056633873
14915,0.0462800234329232
6236,0.0343508534829744
29431,0.0434355179704016
4019,0.0429872932150563
13000,0.0502031721064359
20382,0.0410385413415104
33041,0.0898232483701663
31457,0.0418413139350012
2780,0.048347400006743
10280,0.0466089509019327
16955,0.048747133882394
6130,0.0347209328233502
8694,0.0536357924671803
8919,0.048935548302236
19972,0.0499092728735245
25841,0.0296280913071318
17258,0.0320262722092794
1251,0.0377202781719553
28574,0.0893287570739886
10064,0.03714781496872
6270,0.0518207196603213
13316,0.0457496729594469
20053,0.0395051481196023
26062,0.0123858740076753
4128,0.0408082373183673
26717,0.0513356152891036
16450,0.0443155768401461
24995,0.0518648235776295
25372,0.0502520194781155
13007,0.0426411963960642
24177,0.0502692998204667
5911,0.052498960764877
29239,0.0348152082226873
19965,0.0354116392614624
58,0.0493473874912504
6887,0.0290470963005866
31102,0.0277449339687852
12199,0.0379023263224984
29511,0.1796276013143483
15539,0.0399352401511063
6870,0.054833318949623
21345,0.0415415567215634
27211,0.0366420881270605
6973,0.045662376725412
33072,0.0390445614223284
4384,0.046632239353674
8113,0.0391872036332064
12333,0.0441598476209571
7889,0.0929457670217896
3412,0.0313423533905631
7846,0.0382671672865099
15976,0.0410974799312229
23329,0.0280842171106877
30990,0.038189170529638
33043,0.0130086990831203
10956,0.0406325499670546
13123,0.0468637160837717
5909,0.0512582739104019
3499,0.0466432528598951
14174,0.0453642596270904
16389,0.0010514210612781
21040,0.0498663538176848
27538,0.0392307589470729
5706,0.0594926979246733
30005,0.0377875879525696
12580,0.0489802741558007
18304,0.0654038023862617
31657,0.0420032101484613
25943,0.0381857657671101
13004,0.0362058311330824
5476,0.0335715794662347
21969,0.0452760819735378
22519,0.0444149431712316
24098,0.0410073875083948
23240,0.0465596422672521
5475,0.0360097880430955
16131,0.0371010915664325
21133,0.0346301968038329
32391,0.056909075562661
7634,0.0392491728954784
2185,0.02939059876305
29714,0.0461840070142945
4211,0.0418423173767591
33046,0.0140913873440553
32809,0.0489237873244423
27085,0.043218961173053
33293,0.0579773594346112
671,0.0303760146051718
13169,0.0467205064884295
3247,0.0521610165920907
33454,0.0332396739214185
9268,0.0437074731586962
83,0.0486957241265178
11472,0.0359702599167936
23926,0.0449739774925747
30368,0.0389905793006169
10572,0.0370652195678728
34283,0.0524812022021807
27656,-0.1190833511994092
19366,0.0315988476773496
31423,0.0386944893504481
13467,0.0361572505737077
19528,0.1046010658260151
4530,0.0515119889709198
2728,0.0428852613337327
30240,0.0375952396845528
21132,0.0300967340873942
11438,0.0405388549332668
12133,0.0384029678143284
24674,0.0374758340355921
24018,0.0293901631449039
9622,0.0197220906363492
28824,0.0291160671362581
12973,0.0416016856355974
10130,0.0365828157999289
33488,0.0416256544444714
6501,0.0267290631908357
13785,0.0381865879652402
25203,0.052341551933674
34236,0.0573929062367891
9508,-0.0114525595044016
28459,0.0509320513951368
727,0.0473569190169882
14319,0.0496802192782092
33045,0.0147842138884713
999,0.0442855350646092
22837,0.0542023139323551
3807,0.0315962298570994
3167,0.0342955297666429
5324,0.0590573537762635
495,0.0423628749331045
25947,0.0383722925635496
6283,0.0424906483598424
22505,0.0381215469613259
4102,0.0409095507497879
23492,0.0350374321202665
29161,0.0503220124401387
280,0.0442452179594207
2705,0.0432386145532928
8712,0.032875972641431
22250,0.0379253524442235
2203,0.0517203616983552
32918,0.0571590716550205
29002,-0.049263025143848
7642,0.0497411469182698
21467,0.0389656307530998
19780,0.0870863280941473
28357,0.049691823222264
32595,0.0904793262399057
19889,0.0538026244328036
20797,0.0442786603692571
34871,0.0385141588579983
15308,0.0325110843101698
4419,0.0321993476426782
30927,0.0579004172369732
30700,0.0456425275577034
5114,0.0376627088983553
14793,0.044241606288772
24557,0.0566740884614777
11538,0.0705866466037772
12733,0.0373593759400004
1946,0.0373217968259661
9717,0.0474215029200698
8828,0.0402530237500311
33234,0.0326339474208507
20773,0.0398505043227665
14766,0.0514395668750224
9539,0.0002191540653079
8236,0.0385196295949084
16006,0.022111336348043
30325,0.0459488301723672
26237,0.0502493634076149
19057,0.0405385840451715
11271,0.0449909222578078
9128,0.0452469287039305
7424,0.0512127738920642
28009,0.0460022851676675
28282,0.0270377894616064
15373,0.045495215419845
30501,0.0367274100003431
32207,0.0177343276502674
22166,0.049372087150171
17776,0.1358109536899979
3432,0.0329152784803502
2250,0.0461427689775766
21318,0.0402533794814863
16779,0.0299119189450638
4683,0.0346377678051143
7440,0.029240510045309
4344,0.0340116429591164
6614,0.0540073795123435
14030,0.0451926309809513
6703,0.0485699442779979
2448,0.0522916718816491
13634,0.0346327301102785
2782,0.0439644418471359
15534,0.0445423837220923
15699,0.0420184610000437
17175,0.0471028731115186
4444,0.0397205784059601
9988,0.0428733574378956
13673,0.0644920012949752
3073,0.0358724348214812
18362,0.0329478030240888
32975,0.0327215183284228
4884,0.0365648533965365
14135,0.0303625194384091
22439,0.0493070974657376
6726,0.0477462263519294
26071,0.0462461380734008
6728,0.0457970971365655
2260,0.039630971413485
21513,0.0437349529984116
31064,0.0298749101574694
16518,0.0467729365922777
18527,0.0062484252960443
3648,0.0329912277660275
15275,0.0452915807887489
15595,0.0324869494703765
30140,0.0418792307811828
6643,0.0350191748797066
29132,0.0504311394029696
15658,0.046536000588365
15230,0.0840043854674681
8733,0.0341566748816215
21677,0.0456916209790888
19576,0.0790728705923052
22515,0.0863843860629774
28342,0.0343839155945524
22056,0.0318239722061378
20916,0.0328356659688943
18228,0.0356792144026186
30523,0.0354978884876675
7647,0.0461953192010783
12706,0.0398245100906697
11417,0.0431899124073539
10968,0.0332551782039336
21791,0.030931004008863
3720,0.036574774021295
5065,0.0351906158357771
8481,0.0431273132127704
15866,0.0329340909400591
27746,0.0565529551449084
15340,0.0424339471577261
24149,0.0533748886910062
29143,0.0353762972907185
17048,0.0495722918356135
10257,0.0444012587426384
24194,0.0428828791302627
34320,0.0001374239873569
29357,0.0444747347948128
17155,0.0560730502136752
14827,0.0388324282920023
18050,0.0679370339685169
29682,0.0577589526376588
7938,0.0485989613707684
34628,0.0373957791269152
1157,0.0369586943654728
14209,0.0285714285714285
16742,0.0546002016602439
29765,0.0439352329898719
13849,0.0375078915118279
35067,0.0531328577588231
629,0.0335388431374298
34482,0.0267691924591163
396,0.0369300598308231
23144,0.0301782048571565
30136,0.0448599919787071
32672,0.0315451189070417
1168,0.0369586943654728
19555,0.0411613970662416
2248,0.0403209216210656
34079,0.028080328722727
18488,0.0536271808999081
18574,0.0648978128361419
27411,0.0508486553855246
11505,0.0388998080003635
24487,0.0451175102739225
19571,0.0197435073760162
18960,0.0314693418090319
11305,0.0329821702268009
5903,0.0294823010264445
22069,0.0464504921829762
24264,0.0334115427966784
20344,0.0464760795588957
28498,9.510856642857822e-06
15643,0.036702038215433
28921,0.0475725554397975
28126,0.0380812963845577
24234,0.0410639994826582
18230,0.0572831423895253
12786,0.0491005348661926
10991,0.0374978910072549
3571,0.0454039204039204
33110,0.0543705661394297
2209,0.0324691563854618
32764,0.057936084911126
30788,0.0369542698185458
11782,0.0302677266081871
32112,0.0258614946145019
2221,0.0386482994331443
7432,0.0424984588220072
3277,0.0338234836944694
21115,0.0758457753854397
33250,0.0491826865713543
5168,0.0484620781451829
2055,0.0288001094540976
9848,-0.6516634050880628
28614,0.0449870263447018
3014,0.0390609684375612
23825,0.0356292763065779
24595,0.0321505624903683
16135,0.0402732392407703
13448,0.0368535316624392
12715,0.0511494589061128
34821,0.0290178863405075
27143,0.0403796279943111
33586,0.0420269570074088
2359,0.061867868072858
4236,0.0408107678688971
16271,0.0268106246823692
26212,0.0479885614927539
33487,0.0518468218384829
24960,0.0334132600346998
17993,0.0497937616261828
27611,0.03662097493714
24088,0.0586108389340472
20002,0.0403248389806776
21016,0.0534737433963148
30143,0.0377410282837595
10998,0.0475261515100388
20775,0.0535842939481268
15194,0.0326645082795455
8217,0.0564547299255966
34727,0.0041339756085772
25379,0.0445376795223495
2111,0.0700954607442041
12200,0.0337794773741236
26387,0.0408186182308189
22478,0.0520544116276903
32782,0.0331130680199188
26395,0.0332294620214667
31927,0.0431004955129815
27224,0.0387462799144072
778,0.0457411151308789
26636,0.0415130659015381
33972,0.0514324232416464
24545,0.0257529913354421
8940,0.0381136769643742
16472,0.0498911804332055
21801,0.0391152323987858
9523,0.0811868275187479
22107,0.0356303208189132
16545,0.0534703074505618
19307,0.0314698492462311
19459,0.0827645051194539
22925,0.0481096062333315
13847,0.0379287721426537
7110,0.0549806789595165
65,0.0494297360727961
12878,0.0423175534586207
26002,0.0442404068836613
17565,-0.0121900370361286
18646,0.0342717451305102
12588,0.0381589212080686
1273,0.0438100068002904
27638,0.0970185769483861
27800,0.0249615570956122
8865,0.0411074222260056
16181,0.0539262315947427
29532,0.0460776718650005
33318,0.0542255817118836
17510,0.056011882847313
22774,0.0364221379615564
4926,0.0483930470258891
8781,0.0325298352620072
16030,0.0356643425998472
25306,0.0446828455369232
33786,0.0394368684124742
10437,0.0349230296426675
1908,0.0354631347340264
34354,0.0509617131208751
21869,0.0408020026671033
19206,0.0324851889867286
24137,0.0483133359559402
18223,0.0577975216273088
8739,0.0363807654563297
28756,0.0418423936505828
11078,0.0404045407636738
4617,0.0421354098422028
2990,0.0410610400469675
9825,0.0772153123941344
20484,0.0295358649789029
13933,0.0391785336000941
23728,0.0454776784805488
14054,0.0444092886603762
7514,6.913477825019876e-05
1805,0.0421797644367392
2269,0.0262104166972234
32417,0.0459590479698185
1372,0.0321582096408999
33179,0.0479612485858601
30764,0.0357062555384595
9935,0.0363350785340314
34511,0.040185455878881
34514,0.0459395108425383
27743,0.0352928051763843
21858,0.0743001726976987
5292,0.0224691070567299
3501,0.0441082934653355
5813,0.0363249907008874
31018,0.0137286687698009
28899,0.0545922470645005
24622,0.036036036036036
3535,0.0535136131121074
28515,0.0586896450454539
22437,0.0622974249036572
9559,0.04599000159549
19321,0.0394546581284858
5651,0.0584932192032917
30340,0.0423841421238487
4175,0.0374288278479895
198,0.0371923960726968
17727,0.0613478706495744
4625,0.0464219530913651
23790,0.0328356173723324
6620,0.0379169995054965
11575,0.0497317256101078
11593,0.0319812403332834
21936,0.0372915927633912
13131,0.039117819925552
4527,0.0445286227822658
6723,0.0325623609757549
7729,0.0259412372656134
25848,0.0244032501513905
1437,0.063617096432356
18830,0.0489457423166567
25863,0.049619941974494
19074,0.0445510765476018
15477,0.0381096371439719
15968,0.0463401512674184
25529,0.0354730795935113
13287,0.0443293503527588
10198,0.0328440346857562
35015,0.0198769843064538
19963,0.0592607948824261
17241,0.0410120233089916
27511,0.0430121602535395
6005,0.0521650654509167
19927,0.0412705773243681
6730,0.0434090418765204
29715,0.0472873791955234
22965,0.0268923912105498
5070,0.0480096396736447
28149,0.041680804209994
30285,0.0358629821249049
1401,0.0511915394320872
26101,0.0631723327128441
5350,0.0381874254911107
10576,0.0530146779070466
1910,0.037415332844385
17655,0.0527521351780657
26140,0.0389823901289808
5880,0.0001138822457578
17405,0.0383229851847298
19594,0.0122645255216835
9417,0.0384426893860856
30595,0.0502381748664503
20500,0.0520985335548652
9990,0.0449678800856531
15063,0.0569200033496429
7552,0.0571383420624887
21987,0.0537752590302822
32821,0.0627249793461583
3813,0.0618181818181818
3890,0.0351894697348674
24116,0.0596479150275373
1036,0.0224169726089972
33296,0.0461626892297978
2035,0.0613369563558093
26347,0.0358137107064145
34533,0.0228121748326898
2065,0.0340898340183536
13235,0.0394929917269069
21232,0.0440985268682531
32625,0.0128041840550647
32944,0.0396154733987586
21178,0.0321650970099325
31852,0.0366883921929793
22592,0.0362295120297411
1817,0.0433325588461332
32262,0.0465040495862157
25067,0.0538511886532999
28700,0.0374800822113941
29346,0.050676480897301
13600,0.0563843262879097
21622,0.0333712552142586
23028,0.0351584744638859
16790,0.0586273611323252
4927,0.0497385039387166
34990,0.0184640386200963
27281,0.0590049918671826
11737,0.0350819076521943
27465,0.0349360925136944
7194,0.0438958174259777
1619,0.0289723692798607
8917,0.0440882739806109
13280,0.0453386892867338
15273,0.0409789216620191
30529,0.0426257138418225
7652,0.0334211493689498
34456,0.0378895567126589
18840,0.0344704779756326
8678,0.0484157309975898
9194,0.0348441442978635
29358,0.043639654977345
30832,0.0467365683166707
20585,0.1432311144353029
33175,0.0471379934883177
18336,0.0335096798040937
14397,0.0261172538170281
9376,0.051663805315546
9419,0.0373023203211882
10464,0.0345384358412828
8937,0.043379443867673
24599,0.0409027768226766
13112,0.043596753671034
22406,0.0507322312750517
10541,0.0600962256820966
14715,0.0352919727040683
33898,0.0507328515877139
28468,0.041317514921643
30460,0.0460112048498043
8143,0.0399668095699073
2183,0.0334059928452978
7310,0.0455499244242909
30378,0.0456696076187629
25375,0.0530902049378731
8167,0.0407916949942326
10793,0.0634890351574506
25475,0.0927927648898937
1978,0.0486110222517946
18195,0.0469421176975944
31488,0.0375045808609679
2787,0.0404951661746259
17550,0.0896122896854425
6893,0.0469750745876632
26689,0.0357355710777886
7112,0.0504006846650587
7106,0.0274332840581965
20217,0.032235939643347
16461,0.0227484713441807
930,0.0503919641358809
1370,0.0196668234470538
23733,0.0305026365783072
17620,0.0443939552473057
4291,0.0474484343992169
1846,0.0378893095641254
27295,0.0
32982,0.0481400893256847
29297,0.0453885974279214
4730,0.0348142915566791
30771,0.055638096665682
11758,0.0286276103744878
27539,0.0390569644790845
4774,0.039240779351499
22352,0.0365130575053407
33486,0.0477702991145783
2959,0.0354092389770949
5854,0.0443840847135701
1562,0.0343946029115871
15236,0.0488072284601716
32044,0.0526585283541446
5829,0.0691641426218183
11861,0.0287597918479971
496,0.0426856720551133
18833,0.0507525249787703
17724,0.0444437842575125
34459,0.0214346741543124
14073,0.0421179852953294
3125,0.0378861719710132
12900,0.0374505107776528
15770,0.0294879493775264
5316,0.0321137074423453
15320,0.0391896250109945
2656,0.0908020603384841
1084,-0.0523669878508588
14270,0.0344348211210078
