Ratio Spot Daily,Ratio Spot Monthly,Daytype,Month,Year,Day of Week,Total (grid load)[MWh],Wind offshore[MWh],Wind onshore[MWh],Photovoltaics[MWh],Nuclear[MWh],Other renewable[MWh]
0.7637313754319588,0.9221543606339239,Tuesday-Thursday,8,2019,3,11295,135,521,0,1937.0,37
0.7729464979724857,0.9332810024190891,Tuesday-Thursday,8,2019,3,11447,121,676,0,1938.0,37
0.7954224066079172,0.9604191531146136,Tuesday-Thursday,8,2019,3,11955,59,607,0,1936.0,37
0.970060216705219,1.1712825840188392,Tuesday-Thursday,8,2019,3,13563,105,693,0,1939.0,38
1.1808842397055657,1.4258384375428594,Tuesday-Thursday,8,2019,3,15101,244,711,192,1938.0,38
1.324280536799618,1.598979838980306,Tuesday-Thursday,8,2019,3,16027,387,899,872,1936.0,38
1.279328719528755,1.544703537589257,Tuesday-Thursday,8,2019,3,16278,484,822,1819,1940.0,38
1.1664996581788896,1.4084700210977237,Tuesday-Thursday,8,2019,3,16679,528,992,2879,1937.0,39
1.1240201908579242,1.3571789162831824,Tuesday-Thursday,8,2019,3,17026,348,1132,3864,1940.0,39
0.9466852717243703,1.1430589072954938,Tuesday-Thursday,8,2019,3,16935,263,1257,4659,1937.0,39
0.8904955001357919,1.0752135305566823,Tuesday-Thursday,8,2019,3,16960,241,1354,4870,1934.0,39
0.848915069160244,1.025007951769962,Tuesday-Thursday,8,2019,3,16560,195,1378,4813,1932.0,38
0.82891151047471,1.000854997650945,Tuesday-Thursday,8,2019,3,16342,203,1286,4476,1931.0,38
0.8410485011378429,1.0155095990265284,Tuesday-Thursday,8,2019,3,16072,158,1260,3775,1924.0,38
0.9889399799589814,1.19407863060308,Tuesday-Thursday,8,2019,3,15845,138,1153,2574,1927.0,38
1.144023749543458,1.3813318704021993,Tuesday-Thursday,8,2019,3,15740,170,875,1419,1925.0,38
1.3928320581376836,1.6817511986016558,Tuesday-Thursday,8,2019,3,15520,179,698,480,1927.0,38
1.2795534786151095,1.5449749190962123,Tuesday-Thursday,8,2019,3,15242,172,509,13,1933.0,39
1.145372304061584,1.3829601594439307,Tuesday-Thursday,8,2019,3,14943,189,405,0,1932.0,39
1.0102920931626413,1.2198598737638282,Tuesday-Thursday,8,2019,3,13825,209,381,0,1933.0,39
0.8405989829651342,1.0149668360126178,Tuesday-Thursday,8,2019,3,12660,216,401,0,1936.0,38
0.8303385167343565,0.9316527133773576,Friday,8,2019,4,11794,220,348,0,1938.0,37
0.8005885494875388,0.8982727880218624,Friday,8,2019,4,11363,225,321,0,1938.0,37
0.8114726838461306,0.9104849558348483,Friday,8,2019,4,10990,244,312,0,1938.0,37
0.7800296290324207,0.8752053599306665,Friday,8,2019,4,10946,249,309,0,1940.0,36
0.8242917754240278,0.9248681757034763,Friday,8,2019,4,11068,283,260,0,1946.0,36
0.8535580033660193,0.9577053380450611,Friday,8,2019,4,11704,285,252,0,1945.0,36
1.1750027714231006,1.3183713607885823,Friday,8,2019,4,13250,306,267,0,1950.0,36
1.2403075775746522,1.3916443676664987,Friday,8,2019,4,14810,363,296,222,1950.0,36
1.2286978342588206,1.3786180553326466,Friday,8,2019,4,15882,404,282,1214,1950.0,36
1.1135678797101596,1.24944045802195,Friday,8,2019,4,16125,420,156,2658,1945.0,38
1.0003728823808036,1.122433912766895,Friday,8,2019,4,16433,433,181,4194,1900.0,37
0.9237002025658338,1.0364059750620822,Friday,8,2019,4,16691,412,243,5360,1889.0,40
0.8567023088473904,0.9612332976354794,Friday,8,2019,4,16595,406,315,6051,1868.0,39
0.8412226510929486,0.9438648811903436,Friday,8,2019,4,16510,452,354,6308,1867.0,37
0.8334828222157276,0.9351806729677757,Friday,8,2019,4,16068,440,357,6145,1867.0,36
0.8574279178046299,0.9620474421563451,Friday,8,2019,4,15841,401,348,5443,1862.0,36
0.8760518810404426,0.9829438181918989,Friday,8,2019,4,15597,347,321,4440,1858.0,36
1.049714291473087,1.177795740185765,Friday,8,2019,4,15382,293,249,3160,1880.0,36
1.221199875034013,1.3702052286170343,Friday,8,2019,4,15195,283,145,1730,1903.0,36
1.2659457607304465,1.4204108074037547,Friday,8,2019,4,14970,254,123,514,1931.0,36
1.2695738055166437,1.4244815300080833,Friday,8,2019,4,14584,338,134,11,1934.0,37
1.2458705795801546,1.3978861423264692,Friday,8,2019,4,14253,385,255,0,1936.0,38
1.1643605067169218,1.3064305744825515,Friday,8,2019,4,13053,325,338,0,1937.0,38
0.936519294143731,1.0507891949307102,Friday,8,2019,4,12090,283,412,0,1936.0,37
1.1108277731700975,1.0146954545056626,Saturday,8,2019,5,11156,321,430,0,1938.0,36
0.9703031578426152,0.8863320017158315,Saturday,8,2019,5,10682,310,408,0,1941.0,35
0.9102905314236905,0.8315129373108721,Saturday,8,2019,5,10267,296,432,0,1940.0,35
0.9224713120334723,0.842639579096037,Saturday,8,2019,5,10081,311,464,0,1943.0,35
0.9001893962838715,0.8222859660743936,Saturday,8,2019,5,9957,334,511,0,1944.0,35
0.9212829431934936,0.8415540530682161,Saturday,8,2019,5,10146,388,505,0,1943.0,35
0.9293044328633498,0.8488813537560077,Saturday,8,2019,5,10558,388,579,0,1945.0,35
0.9753537254125247,0.8909454873340706,Saturday,8,2019,5,11062,414,791,245,1946.0,36
0.9610932993327803,0.877919175000219,Saturday,8,2019,5,11994,435,884,1430,1947.0,37
1.001794932102051,0.9150984414530875,Saturday,8,2019,5,12839,406,603,3114,1947.0,36
0.9296015250733445,0.8491527352629629,Saturday,8,2019,5,13390,390,282,4662,1923.0,36
0.904348687223797,0.8260853071717671,Saturday,8,2019,5,13635,325,357,5857,1901.0,35
0.8719656363343772,0.7965047229136454,Saturday,8,2019,5,13824,234,666,6492,1894.0,34
0.8467127984848296,0.7734372948224495,Saturday,8,2019,5,13607,171,1053,6731,1890.0,34
0.8327494646150798,0.760682363995553,Saturday,8,2019,5,13505,107,1526,6503,1873.0,34
0.8357203867150266,0.7633961790651054,Saturday,8,2019,5,13259,86,1779,5822,1863.0,34
0.8874144312541005,0.8106165612753181,Saturday,8,2019,5,13056,82,1920,4762,1892.0,33
0.9682235123726527,0.8844323311671449,Saturday,8,2019,5,12908,89,1724,3334,1908.0,33
1.2085711102583463,1.1039799702939384,Saturday,8,2019,5,13044,114,1303,1728,1917.0,33
1.4025723233848704,1.2811920943357138,Saturday,8,2019,5,12812,108,1015,450,1927.0,35
1.396333386974982,1.2754930826896536,Saturday,8,2019,5,12625,169,1238,3,1923.0,36
1.2305559337979524,1.1240622018086266,Saturday,8,2019,5,12431,153,1948,0,1926.0,35
1.101320822450268,1.0060112462830948,Saturday,8,2019,5,11929,299,2821,0,1908.0,34
0.9809984774024237,0.8961017359662204,Saturday,8,2019,5,11527,490,3607,0,1909.0,34
0.9034668881046294,0.7608240862360537,Sunday,9,2019,6,10993,382,3660,0,1910.0,35
0.8868590408968238,0.7468383493567144,Sunday,9,2019,6,10405,316,3608,0,1916.0,35
0.8792194311812331,0.7404049103922185,Sunday,9,2019,6,9875,324,3000,0,1917.0,35
0.860950799252647,0.7250205998249454,Sunday,9,2019,6,9619,420,2280,0,1919.0,36
0.8400249117708117,0.7073985713569778,Sunday,9,2019,6,9518,566,2084,0,1929.0,36
0.8626115839734274,0.7264191735128792,Sunday,9,2019,6,9549,783,1849,0,1923.0,35
0.8798837450695454,0.740964339867392,Sunday,9,2019,6,9706,871,1798,0,1923.0,36
0.8798837450695454,0.740964339867392,Sunday,9,2019,6,9872,792,1779,213,1932.0,36
0.8915092381150094,0.7507543556829295,Sunday,9,2019,6,10425,743,1739,1091,1928.0,35
0.9997924019099025,0.8419413601362212,Sunday,9,2019,6,11217,598,1677,2198,1930.0,35
0.9865061241436579,0.8307527706327498,Sunday,9,2019,6,11821,475,1767,3277,1921.0,35
1.0021175005189953,0.8438993632993287,Sunday,9,2019,6,12268,452,1871,4069,1922.0,35
1.030018683828109,0.8673954012566186,Sunday,9,2019,6,12606,463,1934,4495,1917.0,35
1.004110442183932,0.8455776517248494,Sunday,9,2019,6,12396,532,2193,4631,1860.0,35
0.942993564459207,0.794110140008881,Sunday,9,2019,6,12103,533,2276,4119,1782.0,35
0.9214033630890596,0.7759286820657401,Sunday,9,2019,6,11734,556,2450,3508,1816.0,35
0.9034668881046294,0.7608240862360537,Sunday,9,2019,6,11651,617,2493,2935,1843.0,35
0.9944778908034047,0.8374659243348327,Sunday,9,2019,6,11761,522,2510,2002,1877.0,35
1.1316587087398797,0.9529881109581746,Sunday,9,2019,6,12056,527,2709,1130,1853.0,35
1.2130371600581276,1.021518221666937,Sunday,9,2019,6,12007,498,2430,338,1857.0,35
1.3176665974673034,1.109628364006774,Sunday,9,2019,6,12170,745,2061,8,1925.0,35
1.287440315549097,1.0841743228863765,Sunday,9,2019,6,11913,847,1653,0,1919.0,36
1.2399418725347726,1.0441751154114662,Sunday,9,2019,6,11539,794,1441,0,1927.0,36
1.140959103176251,0.9608201236106046,Sunday,9,2019,6,10761,728,1231,0,1933.0,36
0.7474154435226547,0.8190047516541049,Monday,9,2019,0,10198,706,1248,0,1927.0,36
0.6884492661135927,0.7543906472715576,Monday,9,2019,0,9964,712,1340,0,1925.0,36
0.6626675175494575,0.7261394587752924,Monday,9,2019,0,9734,663,1612,0,1908.0,36
0.6381620931716655,0.6992868439669612,Monday,9,2019,0,9776,729,1802,0,1876.0,36
0.6542437779195914,0.7169088724349285,Monday,9,2019,0,10130,559,1863,0,1881.0,36
0.7193363114231014,0.7882361305195585,Monday,9,2019,0,10710,500,2024,0,1917.0,36
0.9753669432035736,1.0687900123191034,Monday,9,2019,0,12746,801,1835,0,1939.0,36
1.1765156349712826,1.2892052255374897,Monday,9,2019,0,14223,778,1914,169,1956.0,37
1.264837268666241,1.385986524742517,Monday,9,2019,0,15048,685,1679,1085,1963.0,40
1.2326738991703892,1.350742467806582,Monday,9,2019,0,15355,691,1054,2423,1962.0,41
1.124952137843012,1.2327028485449592,Monday,9,2019,0,15714,703,1140,3793,1943.0,41
1.0672622846202935,1.1694873178503458,Monday,9,2019,0,16203,617,1663,4609,1912.0,41
0.994256541161455,1.0894889029005255,Monday,9,2019,0,16426,465,1751,4914,1896.0,40
0.9746011486917676,1.067950868106343,Monday,9,2019,0,16361,393,1782,4902,1890.0,39
0.9373324824505423,1.0271125164186725,Monday,9,2019,0,16120,436,1824,4946,1894.0,38
0.9186981493299298,1.0066933405748373,Monday,9,2019,0,15829,357,1810,4419,1888.0,38
0.9590299936183789,1.0508882691135493,Monday,9,2019,0,15449,343,1829,3665,1931.0,38
1.0425015954052328,1.1423549883044277,Monday,9,2019,0,15242,546,1484,2632,1940.0,38
1.1591576260370131,1.270184623381588,Monday,9,2019,0,15188,572,1253,1470,1940.0,37
1.5742182514358647,1.7250007866976997,Monday,9,2019,0,15227,834,821,434,1950.0,38
1.3506062539885129,1.4799706765716765,Monday,9,2019,0,15053,878,666,4,1952.0,39
1.1977026164645819,1.3124215487571926,Monday,9,2019,0,14634,1062,654,0,1951.0,40
1.0404594767070834,1.1401172704037335,Monday,9,2019,0,13402,1069,743,0,1951.0,38
0.8995532865347798,0.9857147352558284,Monday,9,2019,0,12248,979,849,0,1950.0,36
0.9007414381546428,0.8920102981642556,Tuesday-Thursday,9,2019,1,11382,1096,913,0,1956.0,36
0.7948217017770978,0.7871172715692114,Tuesday-Thursday,9,2019,1,10954,1155,1111,0,1962.0,36
0.7612098387666234,0.7538312177963841,Tuesday-Thursday,9,2019,1,10862,1227,1548,0,1960.0,36
0.6863598917264917,0.6797068123358863,Tuesday-Thursday,9,2019,1,10876,1241,1832,0,1961.0,36
0.6807108391196893,0.6741125175841506,Tuesday-Thursday,9,2019,1,11003,1189,2175,0,1958.0,36
0.7973637754501588,0.7896347042074925,Tuesday-Thursday,9,2019,1,11708,1188,2383,0,1959.0,36
0.9162763328233493,0.9073946087315287,Tuesday-Thursday,9,2019,1,13544,1315,2732,0,1956.0,36
1.150712016005649,1.1395578409285598,Tuesday-Thursday,9,2019,1,14990,1318,2927,170,1958.0,38
1.1572084265034717,1.1459912798930558,Tuesday-Thursday,9,2019,1,15736,1317,2928,1191,1964.0,39
1.0721901847710957,1.0617971438794338,Tuesday-Thursday,9,2019,1,15682,1236,2605,2558,1964.0,40
0.9306814169706956,0.9216600603484548,Tuesday-Thursday,9,2019,1,16140,1263,2405,3929,1955.0,40
0.8770154172060727,0.8685142602069658,Tuesday-Thursday,9,2019,1,16655,1269,2796,4956,1952.0,37
0.8422737436742379,0.8341093474837913,Tuesday-Thursday,9,2019,1,16791,1251,3257,5215,1951.0,36
0.8798399435094738,0.8713114075828335,Tuesday-Thursday,9,2019,1,16775,1185,3330,5370,1950.0,36
0.8953748381781804,0.8866957181501067,Tuesday-Thursday,9,2019,1,16431,1180,3552,5112,1917.0,36
0.9041308697187241,0.895366875015297,Tuesday-Thursday,9,2019,1,16289,1130,3360,4560,1877.0,35
0.9402848064022595,0.9311703614264054,Tuesday-Thursday,9,2019,1,15831,990,3010,3791,1889.0,35
1.1230316582323172,1.112145796645055,Tuesday-Thursday,9,2019,1,15618,915,2775,2672,1888.0,37
1.2699070260091796,1.257597460190183,Tuesday-Thursday,9,2019,1,15499,838,2247,1384,1885.0,38
1.43570672001883,1.4217900111536252,Tuesday-Thursday,9,2019,1,15313,758,1705,339,1904.0,38
1.5071672354948804,1.4925578397630819,Tuesday-Thursday,9,2019,1,15153,763,1427,1,1955.0,39
1.3026715311286334,1.2900443697502497,Tuesday-Thursday,9,2019,1,14641,824,1256,0,1960.0,39
1.1552312580910908,1.1440332767299484,Tuesday-Thursday,9,2019,1,13508,802,1316,0,1956.0,38
1.019089090267153,1.0092107732131181,Tuesday-Thursday,9,2019,1,12460,951,1277,0,1954.0,38
0.9207469489780914,0.8757868433842221,Tuesday-Thursday,9,2019,2,11600,1026,1194,0,1952.0,38
0.852815762387884,0.8111727390016749,Tuesday-Thursday,9,2019,2,11113,966,1105,0,1951.0,37
0.852815762387884,0.8111727390016749,Tuesday-Thursday,9,2019,2,10814,999,1104,0,1950.0,37
0.8313483311277753,0.7907535631578396,Tuesday-Thursday,9,2019,2,10804,972,1022,0,1953.0,37
0.8478164975738861,0.8064175884626995,Tuesday-Thursday,9,2019,2,10936,906,962,0,1958.0,37
0.8560505807969415,0.8142496011151296,Tuesday-Thursday,9,2019,2,11641,896,1030,0,1954.0,37
1.1680635200705778,1.1110269376947077,Tuesday-Thursday,9,2019,2,13319,804,1198,0,1962.0,38
1.258932509925011,1.1974587916090242,Tuesday-Thursday,9,2019,2,14823,752,1389,179,1962.0,38
1.331862961329216,1.2668280465305468,Tuesday-Thursday,9,2019,2,15622,817,1423,1253,1965.0,38
1.263343625937362,1.201654512672826,Tuesday-Thursday,9,2019,2,15829,902,1307,2781,1961.0,38
1.1095427143067194,1.0553637049149376,Tuesday-Thursday,9,2019,2,16196,958,1506,4288,1959.0,37
0.9578003234818409,0.911030900320157,Tuesday-Thursday,9,2019,2,16625,991,2122,5486,1951.0,37
0.8492868695780031,0.8078161621506335,Tuesday-Thursday,9,2019,2,16643,893,2654,6250,1944.0,37
0.8636965152183502,0.821522184292386,Tuesday-Thursday,9,2019,2,16516,780,2827,6554,1947.0,37
0.8654609616232907,0.8232004727179066,Tuesday-Thursday,9,2019,2,16188,773,2979,6297,1942.0,37
0.84987501837965,0.808375591625807,Tuesday-Thursday,9,2019,2,16082,779,3220,5591,1938.0,36
0.8486987207763563,0.8072567326754599,Tuesday-Thursday,9,2019,2,15657,786,3427,4436,1939.0,36
0.9316277018085575,0.8861362886749331,Tuesday-Thursday,9,2019,2,15517,579,3520,2972,1939.0,36
1.1189530951330684,1.0643145765177147,Tuesday-Thursday,9,2019,2,15459,384,3429,1440,1935.0,36
1.1839435377150418,1.1261315335243942,Tuesday-Thursday,9,2019,2,15397,441,3390,295,1939.0,36
1.1960005881488016,1.1375998377654524,Tuesday-Thursday,9,2019,2,15273,672,3257,2,1943.0,36
1.1248345831495368,1.0699088712694504,Tuesday-Thursday,9,2019,2,14658,762,3168,0,1946.0,36
1.0380826349066312,0.9873930236813491,Tuesday-Thursday,9,2019,2,13567,740,3243,0,1948.0,36
0.8784002352595206,0.8355079211717252,Tuesday-Thursday,9,2019,2,12493,723,3221,0,1950.0,36
0.8828166053599579,0.7832012652429965,Tuesday-Thursday,9,2019,3,11911,778,2694,0,1950.0,36
0.8184971098265895,0.7261394587752924,Tuesday-Thursday,9,2019,3,11343,626,2609,0,1952.0,36
0.7976878612716762,0.7076782860945646,Tuesday-Thursday,9,2019,3,11141,876,2426,0,1939.0,36
0.7595375722543352,0.6738328028465638,Tuesday-Thursday,9,2019,3,11135,901,2542,0,1932.0,36
0.7775091960063057,0.6897765428890105,Tuesday-Thursday,9,2019,3,11304,852,2809,0,1923.0,36
0.8304781923279032,0.7367686188035902,Tuesday-Thursday,9,2019,3,11974,1005,2962,0,1917.0,36
1.0619022595901209,0.9420792361922901,Tuesday-Thursday,9,2019,3,13671,972,3163,0,1941.0,37
1.2491854965843403,1.1082297903188398,Tuesday-Thursday,9,2019,3,15077,823,3418,148,1951.0,38
1.2797687861271676,1.135362119864758,Tuesday-Thursday,9,2019,3,15903,898,3390,955,1952.0,40
1.1725696269048869,1.0402591090852513,Tuesday-Thursday,9,2019,3,16203,1070,3344,2040,1952.0,38
1.048975302154493,0.9306109319512319,Tuesday-Thursday,9,2019,3,16570,1106,3732,2936,1952.0,38
0.9411455596426694,0.8349484916965516,Tuesday-Thursday,9,2019,3,17009,941,4303,3620,1954.0,37
0.8534944823962165,0.7571877946474255,Tuesday-Thursday,9,2019,3,17067,1002,4916,3754,1952.0,37
0.8575932737782448,0.7608240862360537,Tuesday-Thursday,9,2019,3,16971,1005,5425,3843,1951.0,37
0.8415133998949028,0.7465586346191277,Tuesday-Thursday,9,2019,3,16803,995,5477,3753,1913.0,37
0.8575932737782448,0.7608240862360537,Tuesday-Thursday,9,2019,3,16543,989,5609,3337,1900.0,36
0.9193904361534418,0.8156481748030635,Tuesday-Thursday,9,2019,3,16240,842,5486,2709,1896.0,36
1.01713084603258,0.9023597434549666,Tuesday-Thursday,9,2019,3,15958,952,5235,1830,1879.0,37
1.1378875459800315,1.0094904879507052,Tuesday-Thursday,9,2019,3,16020,1106,4954,948,1891.0,38
1.2595901208617972,1.117460376659204,Tuesday-Thursday,9,2019,3,15804,1111,4200,254,1892.0,38
1.2901734104046243,1.144592706205122,Tuesday-Thursday,9,2019,3,15653,1073,3638,1,1896.0,37
1.2280609563846558,1.0894889029005255,Tuesday-Thursday,9,2019,3,15044,1066,3361,0,1901.0,37
1.1416710457172885,1.0128470648017465,Tuesday-Thursday,9,2019,3,13806,900,2968,0,1905.0,37
0.9758276405675249,0.8657171128310979,Tuesday-Thursday,9,2019,3,12627,857,2810,0,1901.0,37
0.8099133226324239,0.7350903303780696,Friday,9,2019,4,11806,945,2726,0,1949.0,37
0.7901894060995185,0.7171885871725153,Friday,9,2019,4,11460,970,2639,0,1951.0,37
0.7507415730337079,0.6813851007614069,Friday,9,2019,4,11162,986,2597,0,1953.0,37
0.7602953451043339,0.6900562576265973,Friday,9,2019,4,11108,1124,2492,0,1952.0,37
0.7911139646869985,0.7180277313852758,Friday,9,2019,4,11351,978,2659,0,1926.0,37
0.8068314606741573,0.7322931830022017,Friday,9,2019,4,11981,835,2735,0,1954.0,37
1.0388956661316213,0.9429183804050504,Friday,9,2019,4,13523,939,2827,0,1951.0,38
1.1781958266452648,1.0693494417942768,Friday,9,2019,4,14977,969,2728,129,1953.0,40
1.2040834670947032,1.0928454797515668,Friday,9,2019,4,15926,1001,2266,1065,1961.0,41
1.20161797752809,1.0906077618508727,Friday,9,2019,4,16084,1074,1710,2422,1969.0,41
1.1541573033707866,1.0475316922625078,Friday,9,2019,4,16330,1070,1589,3662,1968.0,41
1.0188635634028893,0.9247369224619094,Friday,9,2019,4,16550,1096,1888,4730,1954.0,41
0.9082247191011237,0.8243193316682538,Friday,9,2019,4,16529,1083,2054,5334,1956.0,38
0.869701444622793,0.7893549894699057,Friday,9,2019,4,16218,1088,2144,5368,1952.0,37
0.8814125200642056,0.7999841494982035,Friday,9,2019,4,15817,1071,2299,4901,1953.0,37
0.8789470304975924,0.7977464315975092,Friday,9,2019,4,15474,1053,2187,4238,1949.0,37
0.8980545746388444,0.8150887453278899,Friday,9,2019,4,15254,1036,2116,3229,1948.0,37
1.0321155698234352,0.9367646561781412,Friday,9,2019,4,15138,1046,2011,2087,1949.0,37
1.1791203852327448,1.0701885860070373,Friday,9,2019,4,15003,1042,1783,997,1953.0,37
1.2114799357945427,1.0995586334536498,Friday,9,2019,4,14900,1021,1399,203,1952.0,37
1.2349020866773677,1.1208169535102452,Friday,9,2019,4,14750,869,1456,0,1956.0,37
1.183434991974318,1.0741045923332522,Friday,9,2019,4,13940,873,1640,0,1958.0,37
1.167717495987159,1.0598391407163263,Friday,9,2019,4,12915,723,1824,0,1959.0,34
1.0499903691813806,0.9529881109581746,Friday,9,2019,4,11930,619,2007,0,1959.0,34
0.8906820632325831,0.895366875015297,Saturday,9,2019,5,11093,474,2137,0,1958.0,34
0.8347535737887378,0.8391442127603533,Saturday,9,2019,5,10703,463,2063,0,1957.0,34
0.8191715070780148,0.8234801874554935,Saturday,9,2019,5,10471,472,1911,0,1959.0,34
0.8122152272964419,0.8164873190158238,Saturday,9,2019,5,10365,470,1741,0,1958.0,34
0.8194497582692776,0.8237599021930802,Saturday,9,2019,5,10225,414,1536,0,1958.0,34
0.8344753225974748,0.8388644980227665,Saturday,9,2019,5,10354,345,1250,0,1957.0,34
0.9062641299433064,0.911030900320157,Saturday,9,2019,5,10584,289,1018,0,1960.0,34
0.9763834301415604,0.9815190141920267,Saturday,9,2019,5,11128,242,967,57,1957.0,34
1.0164516016834197,1.0217979364045235,Saturday,9,2019,5,11888,201,794,478,1963.0,34
1.1121700114778617,1.1180198061343773,Saturday,9,2019,5,12599,133,599,1077,1966.0,34
1.1124482626691246,1.1182995208719642,Saturday,9,2019,5,13083,102,406,1791,1959.0,34
1.0292511564815139,1.0346648143335158,Saturday,9,2019,5,13452,124,360,2497,1936.0,34
1.0017042885464853,1.006973055312424,Saturday,9,2019,5,13381,97,411,2991,1918.0,34
0.9752704253765085,0.9804001552416794,Saturday,9,2019,5,13109,76,490,3190,1896.0,34
0.9449410455288513,0.94991124884472,Saturday,9,2019,5,12609,75,542,2971,1896.0,34
0.9296372300093909,0.9345269382774467,Saturday,9,2019,5,12242,130,616,2689,1893.0,34
0.9290807276268652,0.9339675088022733,Saturday,9,2019,5,12162,208,681,2209,1894.0,34
1.0846231435428333,1.0903280471132857,Saturday,9,2019,5,12289,300,682,1557,1902.0,34
1.22569649751313,1.2321434190697855,Saturday,9,2019,5,12588,391,489,831,1922.0,34
1.2997113143890648,1.3065475392678703,Saturday,9,2019,5,12679,560,265,202,1950.0,35
1.3358839692532434,1.3429104551541522,Saturday,9,2019,5,12694,719,172,0,1956.0,36
1.085179645925359,1.0908874765884593,Saturday,9,2019,5,12063,684,182,0,1962.0,36
1.056798024416542,1.0623565733546072,Saturday,9,2019,5,11415,653,221,0,1966.0,37
0.9677576432124101,0.9728478573268363,Saturday,9,2019,5,10710,653,242,0,1964.0,37
0.9345612746482852,0.9638969857240592,Sunday,9,2019,6,9979,537,284,0,1966.0,37
0.8843889485281654,0.9121497592705041,Sunday,9,2019,6,9502,502,260,0,1958.0,37
0.8776089044578789,0.9051568908308345,Sunday,9,2019,6,9261,425,214,0,1950.0,37
0.8681168427594779,0.895366875015297,Sunday,9,2019,6,9096,400,201,0,1893.0,37
0.8656760268941748,0.892849442377016,Sunday,9,2019,6,9073,445,171,0,1899.0,37
0.870015255099158,0.8973248781784045,Sunday,9,2019,6,9100,395,143,0,1933.0,36
0.8784225097463133,0.9059960350435948,Sunday,9,2019,6,9333,316,146,0,1949.0,36
0.9003898525340415,0.9286529287881244,Sunday,9,2019,6,9514,258,167,84,1955.0,36
0.9492061698401039,0.9790015815537456,Sunday,9,2019,6,10363,187,157,659,1958.0,36
1.0107689699983051,1.0424968269859458,Sunday,9,2019,6,11159,94,135,1511,1966.0,36
0.984733600768405,1.0156442121776144,Sunday,9,2019,6,11833,19,103,2357,1971.0,36
0.9814791796146674,1.0122876353265728,Sunday,9,2019,6,12365,2,104,3021,1968.0,36
0.961681450929431,0.9918684594827377,Sunday,9,2019,6,12563,1,112,3057,1966.0,36
0.8732696762528956,0.900681455029446,Sunday,9,2019,6,12092,7,120,2839,1968.0,36
0.8759816938810101,0.9034786024053137,Sunday,9,2019,6,11716,10,151,2677,1965.0,36
0.8778801062206903,0.9054366055684212,Sunday,9,2019,6,11564,10,169,2373,1966.0,36
0.929137239392056,0.9583026909723235,Sunday,9,2019,6,11536,19,218,1877,1966.0,36
1.065822927849031,1.0992789187160628,Sunday,9,2019,6,11700,18,255,1244,1965.0,36
1.1691507994801966,1.2058502337366277,Sunday,9,2019,6,12172,27,315,608,1963.0,36
1.3438047347307756,1.385986524742517,Sunday,9,2019,6,12251,21,386,141,1964.0,36
1.4737103791174644,1.5199698840465867,Sunday,9,2019,6,12520,36,447,0,1963.0,36
1.2336968190293236,1.2724223412822826,Sunday,9,2019,6,11972,25,526,0,1966.0,37
1.1526074919486977,1.188787634743834,Sunday,9,2019,6,11599,21,518,0,1966.0,37
1.0378891462794508,1.070468300744624,Sunday,9,2019,6,10826,10,480,0,1962.0,37
0.8422864572365107,1.0721465891701447,Monday,9,2019,0,10109,17,437,0,1965.0,37
0.7491141488962342,0.9535475404333483,Monday,9,2019,0,9738,25,410,0,1964.0,39
0.725821071811165,0.9238977782491491,Monday,9,2019,0,9593,28,368,0,1972.0,40
0.7051649468489338,0.8976045929159914,Monday,9,2019,0,9630,37,436,0,1972.0,40
0.7128560572072112,0.9073946087315287,Monday,9,2019,0,9902,61,514,0,1969.0,40
0.7506523709678895,0.9555055435964556,Monday,9,2019,0,10788,59,614,0,1963.0,40
1.0587362773194648,1.3476656056931275,Monday,9,2019,0,12837,76,746,0,1966.0,41
1.3958266570222584,1.776748013151255,Monday,9,2019,0,14731,87,932,18,1966.0,42
1.5681075290476756,1.9960443674192938,Monday,9,2019,0,15697,77,1110,261,1972.0,42
1.2417847038464707,1.5806679821029188,Monday,9,2019,0,15941,106,1154,739,1973.0,42
1.0703828158619995,1.362490486785227,Monday,9,2019,0,16325,81,1089,1317,1978.0,42
1.0510451669611873,1.33787558987759,Monday,9,2019,0,16715,59,1092,1830,1976.0,42
1.0108316470879075,1.2866877928992084,Monday,9,2019,0,16622,59,1109,2090,1972.0,42
0.9939112042996968,1.265149758105026,Monday,9,2019,0,16535,129,1163,2339,1973.0,42
0.936996987648443,1.192703641070049,Monday,9,2019,0,16131,49,1266,2425,1972.0,42
0.9279874012287463,1.1812353368289907,Monday,9,2019,0,16017,115,1289,2276,1965.0,42
0.9141434025838469,1.1636133083610234,Monday,9,2019,0,15622,185,1370,1941,1967.0,42
0.9919334902075684,1.262632325466745,Monday,9,2019,0,15311,153,1535,1412,1969.0,42
1.0985103051722718,1.3982939731963355,Monday,9,2019,0,15390,134,1538,790,1967.0,42
1.3391321863812409,1.7045816108538643,Monday,9,2019,0,15386,117,1481,190,1971.0,42
1.2631000668394115,1.6078003116488369,Monday,9,2019,0,15477,116,1406,0,1973.0,43
1.0095131710264884,1.2850095044736878,Monday,9,2019,0,14581,97,1362,0,1975.0,43
0.8873343893349936,1.1294881103754357,Monday,9,2019,0,13456,79,1404,0,1969.0,43
0.7548275451623832,0.9608201236106046,Monday,9,2019,0,12304,55,1482,0,1978.0,43
0.8965236284627919,0.9233383487739754,Tuesday-Thursday,9,2019,1,11379,78,1654,0,1980.0,43
