,Yearly Clock (cos),Yearly Clock (sin),Weekly Clock (cos),Weekly Clock (sin),Month,Time,Year,Daytype,Photovoltaics[MWh],Wind onshore[MWh],Wind offshore[MWh],PV + W / Residual Load,COVID,Oil Price
4279,-0.997119050900208,0.0758524774273612,-0.6920087469292715,0.72188911487387,7,08:00:00,2018,Saturday,1797,1417,824,0.4582907728975144,0.0,74.84
4282,-0.9972797429319028,0.0737096624444716,-0.7681887593138319,0.6402234219894456,7,11:00:00,2018,Saturday,4636,1784,407,0.9000659195781147,0.0,74.84
4283,-0.9973322836635516,0.0729953146609075,-0.7914964884292544,0.6111737140978489,7,12:00:00,2018,Saturday,4904,1735,478,0.9589059552681218,0.0,74.84
4284,-0.9973843127105968,0.0722809294268575,-0.8137063044576216,0.5812762252887352,7,13:00:00,2018,Saturday,5037,1781,390,1.0703890703890704,0.0,74.84
4286,-0.9974868356443638,0.0708520480733894,-0.8547105308220087,0.5191049108821454,7,15:00:00,2018,Saturday,4384,2416,165,1.0857365549493374,0.0,74.84
4287,-0.997537329478486,0.0701375526870636,-0.8734480627291337,0.4869173253384226,7,16:00:00,2018,Saturday,3650,2690,256,0.959837019790454,0.0,74.84
4289,-0.9976367817516772,0.0687084543280995,-0.9072640425436794,0.4205614783920427,7,18:00:00,2018,Saturday,1468,2681,344,0.5106262075235822,0.0,74.84
4290,-0.997685740139722,0.0679938520886647,-0.9222955830960564,0.3864852615579349,7,19:00:00,2018,Saturday,756,2232,521,0.3614917070155558,0.0,74.84
4291,-0.997734186661821,0.0672792149647608,-0.9360477744591345,0.3518729371948083,7,20:00:00,2018,Saturday,228,1913,517,0.2640309923512466,0.0,74.84
4292,-0.9977821212931188,0.0665645433230347,-0.9485015404764132,0.3167725172957263,7,21:00:00,2018,Saturday,13,1396,601,0.1947108398721302,0.0,74.84
4294,-0.9978764547852004,0.0651350979527919,-0.9694465212716568,0.2453027565973998,7,23:00:00,2018,Saturday,0,1471,451,0.202039314622096,0.0,74.84
4295,-0.9979228535975864,0.0644203249576568,-0.9779086825176552,0.2090325540593713,7,00:00:00,2018,Sunday,0,1352,504,0.2124542124542124,0.0,74.84
4296,-0.9979687404223748,0.0637055189114625,-0.9850143516551336,0.1724723949895083,7,01:00:00,2018,Sunday,0,1192,509,0.1982748572094649,0.0,74.84
4297,-0.9980141152360232,0.0629906801809424,-0.9907536721562894,0.135672993292062,7,02:00:00,2018,Sunday,0,1171,454,0.1968980976614564,0.0,74.84
4299,-0.998103328737044,0.0615609061339432,-0.998103328737043,0.0615609061339613,7,04:00:00,2018,Sunday,0,946,449,0.1703296703296703,0.0,74.84
4302,-0.9982333083315712,0.059416009100295,-0.9987432827108694,-0.0501184121847077,7,07:00:00,2018,Sunday,611,1156,414,0.2838734869191722,0.0,74.84
4304,-0.9983174006972504,0.0579859247152773,-0.9922434471937006,-0.1243098608363865,7,09:00:00,2018,Sunday,3072,664,330,0.5618350145087744,0.0,74.84
4305,-0.9983586786057782,0.0572708377145335,-0.9869262316356864,-0.161172619602038,7,10:00:00,2018,Sunday,4460,573,302,0.8162484700122399,0.0,74.84
4306,-0.9983994443031072,0.0565557213307984,-0.9802400154042502,-0.1978118100626838,7,11:00:00,2018,Sunday,5347,712,208,1.033476253298153,0.0,74.84
4307,-0.998439697768322,0.0558405759309646,-0.9721940731890596,-0.2341766086868315,7,12:00:00,2018,Sunday,5725,975,196,1.2020219626982744,0.0,74.84
4309,-0.9985186679200638,0.0544101995506469,-0.952069524707245,-0.3058817093644543,7,14:00:00,2018,Sunday,5773,1416,509,1.786078886310905,0.0,74.84
4310,-0.9985573845660748,0.0536949693040222,-0.9400188339215692,-0.3411225467082665,7,15:00:00,2018,Sunday,5409,1573,600,1.7768924302788844,0.0,74.84
4311,-0.9985955888989404,0.0529797115090172,-0.9266642093914884,-0.3758902007672559,7,16:00:00,2018,Sunday,4695,1607,608,1.4162738266038122,0.0,74.84
4312,-0.9986332808990588,0.0522644265325972,-0.9120241757943176,-0.4101364440850086,7,17:00:00,2018,Sunday,3623,1523,454,0.8814733196914843,0.0,74.84
4314,-0.9987071278239672,0.0508337765034431,-0.8789708671228742,-0.4768754709033194,7,19:00:00,2018,Sunday,1102,1007,333,0.2484737484737484,0.0,74.84
4315,-0.9987432827108694,0.0501184121847088,-0.8606034414752017,-0.5092756783128751,7,20:00:00,2018,Sunday,311,822,134,0.1154336734693877,0.0,74.84
4316,-0.9987789251892502,0.0494030221525584,-0.8410422420142866,-0.5409694512147449,7,21:00:00,2018,Sunday,6,804,57,0.0767596281540504,0.0,74.84
4317,-0.998814055240823,0.0486876067740253,-0.8203144027795093,-0.5719128260430054,7,22:00:00,2018,Sunday,0,936,81,0.0887744413407821,0.0,74.84
4318,-0.9988486728475644,0.0479721664161557,-0.7984486760980058,-0.6020628801357395,7,23:00:00,2018,Sunday,0,1105,94,0.1135524197367175,0.0,74.84
4319,-0.9988827779917137,0.0472567014460085,-0.7754753927013041,-0.631377791274573,7,00:00:00,2018,Monday,0,1180,181,0.1398766700924974,0.0,74.99
4321,-0.9989494508225072,0.0458256991371801,-0.7263351161419719,-0.6873407445067026,7,02:00:00,2018,Monday,0,1161,369,0.1707398727820555,0.0,74.99
4322,-0.9989820184749448,0.0451101625326798,-0.7002362872144813,-0.7139111583860267,7,03:00:00,2018,Monday,0,1196,441,0.1857483263360944,0.0,74.99
4323,-0.9990140735963772,0.0443946027842624,-0.6731661354889922,-0.7394912805644268,7,04:00:00,2018,Monday,0,1092,393,0.1642335766423357,0.0,74.99
4324,-0.9990456161703576,0.0436790202590483,-0.6451622109410884,-0.7640456279395927,7,05:00:00,2018,Monday,0,959,330,0.1299133239266277,0.0,74.99
4325,-0.9990766461807036,0.0429634153241694,-0.6162633588160941,-0.7875401402980715,7,06:00:00,2018,Monday,72,912,305,0.1140506105114139,0.0,74.99
4326,-0.999107163611495,0.0422477883467691,-0.5865096657453621,-0.8099422275614869,7,07:00:00,2018,Monday,643,705,301,0.1309665634183146,0.0,74.99
4327,-0.9991371684470746,0.0415321396940023,-0.5559424041406951,-0.8312208149933831,7,08:00:00,2018,Monday,1785,474,252,0.1950897366172014,0.0,74.99
4328,-0.9991666606720484,0.0408164697330347,-0.5246039749439303,-0.8513463863040873,7,09:00:00,2018,Monday,3203,274,242,0.3037654169729641,0.0,74.99
4330,-0.9992241072299172,0.0393850673552157,-0.4597885058122777,-0.8880284510773926,7,11:00:00,2018,Monday,5588,237,112,0.544030055896637,0.0,74.99
4331,-0.9992520615333392,0.0386693356727499,-0.4264013737327782,-0.904534061535993,7,12:00:00,2018,Monday,6170,386,51,0.6379260403591773,0.0,74.99
4332,-0.9992795031672088,0.0379535841508544,-0.3924227650574841,-0.9197849604470812,7,13:00:00,2018,Monday,6236,477,35,0.6667325363106412,0.0,74.99
4333,-0.9993064321174476,0.0372378131567479,-0.3578998127297639,-0.9337599927433172,7,14:00:00,2018,Monday,5939,460,21,0.6308962264150944,0.0,74.99
4334,-0.9993328483702394,0.0365220230576591,-0.3228804047714558,-0.946439773157606,7,15:00:00,2018,Monday,5468,419,30,0.5609062470376339,0.0,74.99
4335,-0.9993587519120308,0.0358062142208264,-0.2874131178558375,-0.95780671311303,7,16:00:00,2018,Monday,4643,387,67,0.4614757808963332,0.0,74.99
4337,-0.9994090208097176,0.034374541802931,-0.2153322519460534,-0.9765408446510784,7,18:00:00,2018,Monday,2436,334,183,0.2309918648310388,0.0,74.99
4338,-0.999433386139822,0.0336586789563926,-0.1788186588989986,-0.9838820494498126,7,19:00:00,2018,Monday,1155,336,218,0.1223598482136464,0.0,74.99
4339,-0.999457238707345,0.0329427988411584,-0.1420570200946892,-0.9898584762691164,7,20:00:00,2018,Monday,298,425,238,0.0674054850249,0.0,74.99
4341,-0.99950340550596,0.0315109882737495,-0.0679938520886616,-0.997685740139722,7,22:00:00,2018,Monday,0,1519,373,0.1520289272800321,0.0,74.99
4342,-0.999525719713366,0.0307950585561703,-0.0307950585561614,-0.999525719713366,7,23:00:00,2018,Monday,0,1916,473,0.219415870683321,0.0,74.99
4343,-0.9995475211108183,0.0300791130390852,0.0064464519034219,-0.9999792214130536,7,00:00:00,2018,Tuesday,0,2137,477,0.2676085176085176,0.0,74.16
4344,-0.9995688096871324,0.0293631520898124,0.0436790202590405,-0.999045616170358,7,01:00:00,2018,Tuesday,0,2014,653,0.2891997397527651,0.0,74.16
4345,-0.9995895854313857,0.0286471760756779,0.0808509998834731,-0.9967261990225011,7,02:00:00,2018,Tuesday,0,1931,641,0.289411499943738,0.0,74.16
4346,-0.9996098483329188,0.0279311853640157,0.1179108281943228,-0.9930241873159632,7,03:00:00,2018,Tuesday,0,1810,512,0.2574279379157428,0.0,74.16
4349,-0.999667559878556,0.0257831287173127,0.2279045404941818,-0.973683480614792,7,06:00:00,2018,Tuesday,73,1353,105,0.1325541125541125,0.0,74.16
4350,-0.9996857713078818,0.0250670828890258,0.2640043167495583,-0.9645214983283674,7,07:00:00,2018,Tuesday,683,926,57,0.1286983391270761,0.0,74.16
4351,-0.9997034698451394,0.0243510241999897,0.2997378831750294,-0.954021593775399,7,08:00:00,2018,Tuesday,1906,529,40,0.1859504132231405,0.0,74.16
4352,-0.9997206554812484,0.0236349530175807,0.3350556724625647,-0.9421983317490318,7,09:00:00,2018,Tuesday,3382,201,23,0.2842279498699456,0.0,74.16
4353,-0.9997373282073916,0.0229188697091814,0.3699086940435531,-0.9290681127188648,7,10:00:00,2018,Tuesday,4682,216,32,0.4142857142857143,0.0,74.16
4354,-0.9997534880150148,0.0222027746421807,0.4042486020452103,-0.9146491500813266,7,11:00:00,2018,Tuesday,5552,382,28,0.5263994349284832,0.0,74.16
4356,-0.9997842688418024,0.0207705507019607,0.4711993186854749,-0.8820267581373846,7,13:00:00,2018,Tuesday,6195,857,107,0.7197868489845164,0.0,74.16
4358,-0.9998129978984418,0.0193382841361492,0.5355364722720588,-0.8445120998934228,7,15:00:00,2018,Tuesday,5446,1303,187,0.7151990101051763,0.0,74.16
4359,-0.9998265929943672,0.0186221357871796,0.5666128251594043,-0.8239841663314158,7,16:00:00,2018,Tuesday,4641,1430,85,0.606980871622954,0.0,74.16
4360,-0.9998396751259752,0.0179059778840616,0.5969032091320041,-0.8023132548624103,7,17:00:00,2018,Tuesday,3530,1532,61,0.4702588580870204,0.0,74.16
4361,-0.999852244286554,0.0171898107942232,0.6263656073149109,-0.7795294259827674,7,18:00:00,2018,Tuesday,2296,1482,64,0.3174944219485993,0.0,74.16
4362,-0.999864300469655,0.016473634885096,0.654959151361858,-0.7556642839564106,7,19:00:00,2018,Tuesday,1044,1510,95,0.2014601870864704,0.0,74.16
4363,-0.9998758436690928,0.0157574505241163,0.6826441781452903,-0.7307509329753477,7,20:00:00,2018,Tuesday,267,1457,119,0.1367921027239664,0.0,74.16
4364,-0.9998868738789448,0.0150412580787249,0.7093822847743767,-0.7048239312397707,7,21:00:00,2018,Tuesday,7,1584,172,0.1350647360759978,0.0,74.16
4365,-0.9998973910935526,0.0143250579163666,0.7351363818651206,-0.6779192430210692,7,22:00:00,2018,Tuesday,0,1755,213,0.158237517086114,0.0,74.16
4366,-0.9999073953075196,0.0136088504044903,0.7598707449883311,-0.6500741887745418,7,23:00:00,2018,Tuesday,0,1928,185,0.1872065207761141,0.0,74.16
4367,-0.9999168865157134,0.0128926359105486,0.7835510642243305,-0.6213273933707728,8,00:00:00,2018,Wednesday,0,1988,121,0.2027884615384615,0.0,72.28
4368,-0.9999258647132644,0.0121764148019977,0.8061444917553583,-0.5917187325178197,8,01:00:00,2018,Wednesday,0,1898,76,0.1995753715498938,0.0,72.28
4369,-0.9999343298955664,0.0114601874462972,0.8276196874300298,-0.5612892774481085,8,02:00:00,2018,Wednesday,0,1690,26,0.1745498931949954,0.0,72.28
4370,-0.9999422820582764,0.0107439542109098,0.8479468622363621,-0.5300812379470792,8,03:00:00,2018,Wednesday,0,1476,19,0.1493655709861125,0.0,72.28
4371,-0.9999497211973144,0.0100277154633015,0.8670978196231636,-0.4981379038025069,8,04:00:00,2018,Wednesday,0,1260,10,0.1227408910795399,0.0,72.28
4372,-0.999956647308864,0.0093114715709409,0.8850459946125363,-0.4655035847555916,8,05:00:00,2018,Wednesday,0,1160,4,0.1056165502223028,0.0,72.28
4373,-0.9999630603893712,0.0085952229012991,0.901766490649019,-0.4322235490374773,8,06:00:00,2018,Wednesday,59,1195,9,0.1042337212181233,0.0,72.28
4374,-0.999968960435546,0.00787896982185,0.9172361141345492,-0.3983439605759725,8,07:00:00,2018,Wednesday,600,1062,7,0.1262863196125908,0.0,72.28
4375,-0.9999743474443612,0.0071627127000696,0.9314334066011176,-0.3639118149599392,8,08:00:00,2018,Wednesday,1586,766,14,0.1767386270262194,0.0,72.28
4376,-0.9999792214130536,0.0064464519034359,0.9443386744765666,-0.3289748742500575,8,09:00:00,2018,Wednesday,2899,526,16,0.2695229889559019,0.0,72.28
4377,-0.999983582339122,0.0057301877994289,0.9559340164022876,-0.2935816007262561,8,10:00:00,2018,Wednesday,4036,458,3,0.3683951830916687,0.0,72.28
4378,-0.999987430220329,0.0050139207555302,0.9662033480647766,-0.2577810896641107,8,11:00:00,2018,Wednesday,4887,481,11,0.4616374871266735,0.0,72.28
4379,-0.9999907650547006,0.004297651139223,0.9751324245068006,-0.2216230012329242,8,12:00:00,2018,Wednesday,5406,557,8,0.5240017551557701,0.0,72.28
4381,-0.9999958955763572,0.0028651056593217,0.9889221446611158,-0.1484351434090296,8,14:00:00,2018,Wednesday,5355,479,20,0.5393900304063393,0.0,72.28
4382,-0.99999769126101,0.0021488305307001,0.9937636601593952,-0.1115068955114524,8,15:00:00,2018,Wednesday,4846,528,40,0.4903541345892582,0.0,72.28
4383,-0.9999989738935628,0.0014325542996141,0.997226690542606,-0.0744239724110553,8,16:00:00,2018,Wednesday,4071,634,32,0.416256590509666,0.0,72.28
4384,-0.9999997434733578,0.0007162773335513,0.9993064321174476,-0.0372378131567457,8,17:00:00,2018,Wednesday,3124,702,29,0.3195722457100224,0.0,72.28
4385,-1.0,1.2246467991473532e-16,1.0,7.842691359635767e-15,8,18:00:00,2018,Wednesday,1979,814,36,0.2182533559635858,0.0,72.28
4386,-0.9999997434733578,-0.000716277333551,0.9993064321174484,0.037237813156733,8,19:00:00,2018,Wednesday,937,977,30,0.1412996075010902,0.0,72.28
4387,-0.9999989738935628,-0.0014325542996138,0.9972266905426068,0.0744239724110426,8,20:00:00,2018,Wednesday,258,1110,20,0.1008354522339266,0.0,72.28
4388,-0.99999769126101,-0.0021488305306999,0.9937636601593968,0.1115068955114397,8,21:00:00,2018,Wednesday,11,1212,30,0.0932291666666666,0.0,72.28
4389,-0.9999958955763572,-0.0028651056593214,0.9889221446611176,0.1484351434090171,8,22:00:00,2018,Wednesday,0,1420,35,0.1127469972878729,0.0,72.28
4391,-0.9999907650547006,-0.0042976511392223,0.9751324245068036,0.2216230012329119,8,00:00:00,2018,Thursday,0,1342,36,0.1248414567856495,0.0,72.95
4393,-0.999983582339122,-0.0057301877994282,0.9559340164022914,0.2935816007262439,8,02:00:00,2018,Thursday,0,1393,28,0.1407348717440824,0.0,72.95
4394,-0.9999792214130536,-0.0064464519034352,0.9443386744765708,0.3289748742500454,8,03:00:00,2018,Thursday,0,1245,24,0.1239863214460185,0.0,72.95
4395,-0.9999743474443612,-0.0071627127000689,0.9314334066011224,0.3639118149599273,8,04:00:00,2018,Thursday,0,1093,15,0.1052231718898385,0.0,72.95
4396,-0.999968960435546,-0.0078789698218493,0.9172361141345544,0.3983439605759608,8,05:00:00,2018,Thursday,0,1137,28,0.1058898382112343,0.0,72.95
4397,-0.9999630603893712,-0.0085952229012984,0.9017664906490246,0.4322235490374658,8,06:00:00,2018,Thursday,48,1161,41,0.1031693628260151,0.0,72.95
4398,-0.999956647308864,-0.0093114715709402,0.8850459946125423,0.4655035847555804,8,07:00:00,2018,Thursday,549,997,31,0.1189022091532835,0.0,72.95
4399,-0.9999497211973144,-0.0100277154633013,0.8670978196231699,0.4981379038024959,8,08:00:00,2018,Thursday,1497,642,25,0.1570847851335656,0.0,72.95
4400,-0.9999422820582764,-0.0107439542109096,0.8479468622363688,0.5300812379470684,8,09:00:00,2018,Thursday,2727,396,36,0.2408141484982466,0.0,72.95
4401,-0.9999343298955664,-0.0114601874462969,0.8276196874300369,0.5612892774480981,8,10:00:00,2018,Thursday,3951,355,41,0.3498873148744366,0.0,72.95
4403,-0.9999168865157134,-0.0128926359105483,0.7835510642243384,0.6213273933707629,8,12:00:00,2018,Thursday,5640,365,35,0.545372460496614,0.0,72.95
4405,-0.9998973910935526,-0.0143250579163663,0.7351363818651293,0.6779192430210599,8,14:00:00,2018,Thursday,5936,380,7,0.6102103840957344,0.0,72.95
4406,-0.9998868738789448,-0.0150412580787246,0.7093822847743856,0.7048239312397617,8,15:00:00,2018,Thursday,5472,394,7,0.5472418934029072,0.0,72.95
4408,-0.999864300469655,-0.0164736348850958,0.6549591513618676,0.7556642839564023,8,17:00:00,2018,Thursday,3498,519,12,0.3333884981381878,0.0,72.95
4409,-0.999852244286554,-0.017189810794223,0.6263656073148987,0.7795294259827772,8,18:00:00,2018,Thursday,2257,620,19,0.2222904513355849,0.0,72.95
4411,-0.9998265929943672,-0.0186221357871789,0.5666128251594148,0.8239841663314086,8,20:00:00,2018,Thursday,276,837,10,0.079470667327153,0.0,72.95
4412,-0.9998129978984418,-0.0193382841361485,0.5355364722720696,0.8445120998934159,8,21:00:00,2018,Thursday,4,1015,17,0.0755487493619193,0.0,72.95
4414,-0.9997842688418024,-0.02077055070196,0.4711993186854861,0.8820267581373785,8,23:00:00,2018,Thursday,0,1365,15,0.1154232184677149,0.0,72.95
4416,-0.999753488015015,-0.02220277464218,0.404248602045222,0.9146491500813214,8,01:00:00,2018,Friday,0,1251,13,0.1198558695239901,0.0,72.48
4417,-0.9997373282073916,-0.0229188697091807,0.3699086940435649,0.92906811271886,8,02:00:00,2018,Friday,0,1024,5,0.0988852585047088,0.0,72.48
4418,-0.9997206554812484,-0.02363495301758,0.3350556724625768,0.9421983317490276,8,03:00:00,2018,Friday,0,905,4,0.0866209262435677,0.0,72.48
4419,-0.9997034698451394,-0.0243510241999895,0.2997378831750416,0.9540215937753952,8,04:00:00,2018,Friday,0,806,6,0.0760014975664545,0.0,72.48
4420,-0.9996857713078818,-0.0250670828890256,0.2640043167495706,0.964521498328364,8,05:00:00,2018,Friday,0,770,5,0.0686265828389267,0.0,72.48
4421,-0.999667559878556,-0.0257831287173125,0.2279045404941942,0.973683480614789,8,06:00:00,2018,Friday,46,789,3,0.0675261885576148,0.0,72.48
4423,-0.9996295983813364,-0.0272151803221668,0.1548070981782755,0.987944716243587,8,08:00:00,2018,Friday,1787,428,2,0.1619311956759915,0.0,72.48
4424,-0.9996098483329188,-0.0279311853640154,0.1179108281943354,0.9930241873159616,8,09:00:00,2018,Friday,3328,184,1,0.2713998763906057,0.0,72.48
4425,-0.9995895854313857,-0.0286471760756777,0.0808509998834858,0.9967261990225,8,10:00:00,2018,Friday,4734,198,2,0.4112352058676446,0.0,72.48
4426,-0.9995688096871324,-0.0293631520898121,0.0436790202590533,0.9990456161703576,8,11:00:00,2018,Friday,5763,244,2,0.536087072887858,0.0,72.48
4427,-0.9995475211108183,-0.030079113039085,0.0064464519034347,0.9999792214130536,8,12:00:00,2018,Friday,6337,327,2,0.6341324200913242,0.0,72.48
4428,-0.999525719713366,-0.0307950585561701,-0.0307950585561771,0.9995257197133656,8,13:00:00,2018,Friday,6429,374,5,0.6766722989762449,0.0,72.48
4429,-0.99950340550596,-0.0315109882737493,-0.0679938520886489,0.997685740139723,8,14:00:00,2018,Friday,6209,330,7,0.6642987619240918,0.0,72.48
4432,-0.999433386139822,-0.0336586789563919,-0.1788186588989861,0.9838820494498148,8,17:00:00,2018,Friday,3761,377,10,0.3581419443964773,0.0,72.48
4434,-0.9993841427295328,-0.0350903870134972,-0.2515471499250687,0.9678450451206406,8,19:00:00,2018,Friday,1066,604,26,0.124541048612131,0.0,72.48
4435,-0.999358751912031,-0.0358062142208257,-0.2874131178558253,0.9578067131130338,8,20:00:00,2018,Friday,272,742,49,0.077818448023426,0.0,72.48
4436,-0.9993328483702394,-0.0365220230576584,-0.3228804047714437,0.9464397731576102,8,21:00:00,2018,Friday,2,991,49,0.07987122489652,0.0,72.48
4438,-0.999279503167209,-0.0379535841508542,-0.3924227650574724,0.919784960447086,8,23:00:00,2018,Friday,0,1484,20,0.1318835496317081,0.0,72.48
4439,-0.9992520615333392,-0.0386693356727496,-0.4264013737327667,0.9045340615359984,8,00:00:00,2018,Saturday,0,1332,52,0.1295394983152377,0.0,72.48
4440,-0.9992241072299172,-0.0393850673552155,-0.4597885058122664,0.8880284510773985,8,01:00:00,2018,Saturday,0,1205,56,0.1232287696667644,0.0,72.48
4442,-0.9991666606720484,-0.0408164697330345,-0.5246039749439194,0.851346386304094,8,03:00:00,2018,Saturday,0,998,41,0.1058044806517311,0.0,72.48
4443,-0.9991371684470746,-0.041532139694002,-0.5559424041406845,0.8312208149933902,8,04:00:00,2018,Saturday,0,817,19,0.0844785772029102,0.0,72.48
4444,-0.999107163611495,-0.0422477883467688,-0.5865096657453518,0.8099422275614945,8,05:00:00,2018,Saturday,0,664,13,0.0669038442533847,0.0,72.48
4445,-0.9990766461807036,-0.0429634153241691,-0.616263358816084,0.7875401402980794,8,06:00:00,2018,Saturday,46,611,20,0.0655753583882216,0.0,72.48
4446,-0.9990456161703576,-0.0436790202590481,-0.6451622109410786,0.764045627939601,8,07:00:00,2018,Saturday,570,477,17,0.1000658327847267,0.0,72.48
